 0.1738000000000000E+04, 0.4902799967088640E+04, 1.4178101463045039E-05,  900,  900,    1, 0.0000000000000000E+00, 0.0000000000000000E+00
   13,    9,-1.6991760642752299e-07, 5.2749568949826497e-07, 9.2345604450934284e-13, 9.3327516137179701e-13
   13,   10,-6.7430222940660703e-07, 4.5284907615079200e-07, 1.2560935268675769e-12, 1.2554591647613548e-12
   13,   11,-1.3056871659038599e-06, 4.3904810028994700e-07, 1.5302630513664773e-12, 1.5013606702504660e-12
   13,   12,-5.7441404425841903e-07,-1.5223312540357900e-06, 2.1573960180082977e-12, 2.1477918680199866e-12
   13,   13, 2.4993752023939002e-06,-2.6688268902302499e-06, 3.4308302773705760e-12, 3.4632245661948559e-12
   14,    0, 4.9225224502803004e-07, 0.0000000000000000e+00, 9.1685891008634001e-14, 0.0000000000000000e+00
   14,    1, 5.6542798865416504e-07,-6.8210722221241897e-07, 1.0027813750123757e-13, 9.3919951398400072e-14
   14,    2, 3.6442018790838399e-07, 3.5520873302360800e-07, 9.4589436849320686e-14, 9.8607255731387849e-14
   14,    3, 5.5789651580619299e-07, 1.6800777023981601e-07, 1.6170885549324676e-13, 1.5210703771162488e-13
   14,    4,-3.9052839843587802e-07,-2.5820577284616302e-06, 1.8254647457491681e-13, 1.8849826462174610e-13
   14,    5,-7.8238902535615302e-07,-2.1601367091114401e-07, 2.1476383257866048e-13, 2.1195179359191573e-13
   14,    6,-6.0960862234429401e-07, 1.8622792390450599e-06, 4.7876426419668265e-13, 4.7460161959831718e-13
   14,    7,-5.1542739180213005e-07, 1.1615207730013600e-06, 3.6590809010104082e-13, 3.5820563398227404e-13
   14,    8, 3.0614960251918901e-07, 4.4147512269301599e-07, 7.9972593691792611e-13, 7.8374558888396782e-13
   14,    9, 8.0502020132775903e-08,-1.6380493670771701e-06, 7.8108457805017727e-13, 7.8005881863241528e-13
   14,   10,-7.7819859859647003e-07, 5.9302093987432998e-07, 8.9241562599449935e-13, 9.1662062470897292e-13
   14,   11,-1.9284929924395900e-06, 1.9372453478534400e-06, 1.3594205553516439e-12, 1.4124232406931456e-12
   14,   12,-1.4485531084503000e-06,-5.3946445621413999e-07, 1.1431801329502611e-12, 1.1245843443043699e-12
   14,   13,-3.2143219402284300e-07,-1.0177913464225199e-06, 2.0750943520038025e-12, 2.0628702082644732e-12
   14,   14,-6.1350068998726697e-07, 1.0710874517186301e-06, 3.0271784580028783e-12, 3.1727152540950634e-12
   15,    0,-2.2808688364467899e-07, 0.0000000000000000e+00, 8.6419556790109518e-14, 0.0000000000000000e+00
   15,    1,-7.9753014528067704e-07, 3.5361520152343102e-07, 9.3169093527328576e-14, 8.2723595733652686e-14
   15,    2,-5.4013089111191002e-08, 7.4465613222144697e-07, 8.3949525024023025e-14, 1.2759016301601536e-13
   15,    3,-1.3782408445910199e-06,-6.3069875600431298e-07, 1.4388600724554087e-13, 1.3805770616193344e-13
   15,    4,-9.5605894819832598e-07,-1.3233705228445701e-06, 2.0678908399974687e-13, 2.0601041083883509e-13
   15,    5, 7.7316841156803893e-09,-8.9339522671281098e-07, 2.1413972340782969e-13, 2.1439761747872971e-13
   15,    6,-6.4421510411269597e-08,-3.3067602667687099e-07, 4.3258007240638701e-13, 4.3907739668663662e-13
   15,    7, 1.1252799830198800e-06, 1.4893991217251701e-06, 3.2513448094180122e-13, 3.2704002509777710e-13
   15,    8, 1.3150994456873900e-06, 1.8865584556639500e-06, 6.4841821220049494e-13, 6.5160369877635096e-13
   15,    9,-8.5195589539650404e-08,-1.0116219670586500e-06, 6.0263885895454364e-13, 6.0924670781350017e-13
   15,   10,-6.0153999699789802e-08, 4.2270450022821599e-07, 8.3921771350448254e-13, 8.3789042419483360e-13
   15,   11,-1.4262824121575500e-06,-1.5024362923816200e-06, 9.8546530792318237e-13, 9.8189491126112212e-13
   15,   12,-1.7672231141452699e-06,-4.7177430814685402e-07, 1.2526264227749012e-12, 1.2521702914142684e-12
   15,   13,-4.0492534530211502e-07, 3.0951527391703100e-07, 1.3811663037258718e-12, 1.3994986781789475e-12
   15,   14, 8.2348333335602799e-07, 5.6143939284116904e-07, 2.0908993446913733e-12, 2.1034249858105797e-12
   15,   15, 5.4844383414648597e-07, 7.7786949869538196e-07, 3.1845803140399388e-12, 3.1699997911127229e-12
   16,    0, 5.5684781723422402e-07, 0.0000000000000000e+00, 9.3227574284431504e-14, 0.0000000000000000e+00
   16,    1, 1.1558818957184400e-07, 8.2525448163704004e-07, 7.7594825507739072e-14, 1.2365084028082518e-13
   16,    2, 1.4552342783492900e-06, 7.6542541741438497e-09, 1.0495374159473910e-13, 8.6507316586925696e-14
   16,    3,-1.9426969433693399e-07, 5.2333655443077297e-07, 1.1460155369590752e-13, 1.5522026738153653e-13
   16,    4, 6.8594881339957901e-07, 3.1244574665041103e-07, 1.4635801871261497e-13, 1.4030793516855043e-13
   16,    5, 7.6342403261810102e-07,-6.4847963408957801e-07, 1.6783195877566397e-13, 1.8576141241554709e-13
   16,    6, 7.2981294499738503e-07,-7.2807649526352395e-07, 3.4466913375597152e-13, 3.4464691417827685e-13
   16,    7,-2.8070249706545598e-07,-5.8039941619624799e-07, 2.5739278920182088e-13, 2.5245445006240669e-13
   16,    8, 2.3719847172036800e-08, 3.2009538560323701e-07, 6.1184652624332362e-13, 5.9830916746613332e-13
   16,    9,-7.8067860695686104e-07,-8.2336513477734604e-07, 4.9644305260935780e-13, 4.9350147549767951e-13
   16,   10, 2.2721497051003201e-07, 3.3551591498433501e-08, 7.4784640186103958e-13, 7.6327027427585870e-13
   16,   11,-3.3146330265252898e-07, 7.7219291483631895e-07, 8.8138953381603086e-13, 9.1650164890436831e-13
   16,   12,-1.2941785058768200e-06, 9.1585841925617001e-07, 7.9222226582083796e-13, 7.9146870505157414e-13
   16,   13,-1.7990715187346799e-07,-1.6299062752451600e-07, 1.3801972322305416e-12, 1.3725261161865481e-12
   16,   14,-6.7988311186544605e-07, 1.7761409762133599e-07, 1.1346067269253401e-12, 1.1943844618839097e-12
   16,   15,-3.6476022662665400e-07,-1.0158143645496000e-06, 1.8864458275063475e-12, 1.9144942065227201e-12
   16,   16,-9.0536610686579401e-07,-9.1877860906697205e-07, 2.8989842621140862e-12, 2.9566421729938599e-12
   17,    0,-1.0330344866512500e-06, 0.0000000000000000e+00, 8.4552921416107228e-14, 0.0000000000000000e+00
   17,    1, 5.0201672142876099e-07, 7.6260944214509697e-08, 1.0342522399178667e-13, 1.1443793174094952e-13
   17,    2,-2.9072218052218498e-07,-8.7257963549097899e-07, 9.7631069777219287e-14, 8.8113093640575535e-14
   17,    3,-2.6779513331889700e-08,-5.0226435807531598e-07, 1.2983541789971918e-13, 1.4809367285352554e-13
   17,    4, 1.2851262478021800e-06, 2.0375449103729402e-06, 1.6307746059232284e-13, 1.5558292706295813e-13
   17,    5, 1.9066286289513001e-07,-6.0426998892451598e-07, 1.7148872110609142e-13, 1.8535585270511853e-13
   17,    6, 7.2125107240378902e-07,-1.2458569685396900e-06, 3.2690672560897209e-13, 3.1610919732794626e-13
   17,    7,-1.2987834699602601e-06,-1.5562656752037800e-06, 2.5319135022131249e-13, 2.4767498051399166e-13
   17,    8,-2.1146923709380399e-07,-4.7046413537379999e-07, 4.8089334130644687e-13, 4.8333341883046035e-13
   17,    9, 3.2823157098589299e-07, 1.3716369319427599e-06, 4.1158132342421261e-13, 4.2118443734456508e-13
   17,   10, 4.1627361131407799e-07, 6.1369580594534496e-07, 6.2094333213659856e-13, 6.1808020221283874e-13
   17,   11, 1.1439601096875199e-06,-2.0201732098400400e-07, 7.0195679328748551e-13, 7.0188818552528220e-13
   17,   12, 9.5947169254960696e-07, 1.7955219062033100e-07, 8.1903123164820567e-13, 8.1942545539467816e-13
   17,   13,-3.9717402131794799e-08,-2.2228687553204501e-07, 9.8387483864018799e-13, 9.9174183508947556e-13
   17,   14, 4.0313833068114602e-07, 3.0455895282856999e-07, 1.3005634464522167e-12, 1.3099908791991612e-12
   17,   15,-6.4298033971220403e-08,-5.0458425297386602e-07, 1.2874656788737224e-12, 1.2798684169769371e-12
   17,   16,-3.1693967447656298e-07,-2.5149378740096301e-07, 2.0227058878109618e-12, 2.0133971613998383e-12
   17,   17,-3.8081981165530502e-07, 1.5047802729785901e-06, 2.9824070761916796e-12, 2.9727955255847212e-12
   18,    0,-5.2032090678533099e-07, 0.0000000000000000e+00, 7.5274764370497515e-14, 0.0000000000000000e+00
   18,    1, 3.6041578032119599e-07, 2.6841430713012301e-08, 8.4908868381053016e-14, 9.5506485807022525e-14
   18,    2,-3.1662114161484702e-07,-7.2611761816849400e-07, 7.6262473468721395e-14, 1.0398874385356454e-13
   18,    3, 9.9522670770699004e-07, 4.3266095280775600e-07, 1.0039132515259911e-13, 1.2808298232849534e-13
   18,    4,-8.0305511019220098e-07, 1.0913214180179499e-06, 1.1889824645392521e-13, 1.1808340038772958e-13
   18,    5,-5.1930036688650204e-07, 7.3191246575514500e-08, 1.5799334416529306e-13, 1.7769293954504468e-13
   18,    6,-1.7013065485277099e-06, 7.3391052622023496e-07, 2.6612191313592203e-13, 2.6357191899689746e-13
   18,    7,-2.1831763885733601e-07,-1.1337239345832500e-06, 2.0578029934110685e-13, 2.0636214533709183e-13
   18,    8, 4.4459462525297701e-07, 2.8680427897976101e-07, 4.8025952996235832e-13, 4.6669659688019277e-13
   18,    9, 5.5072930170668495e-07,-6.3740232209685799e-07, 3.4178001288024973e-13, 3.4026356541751499e-13
   18,   10, 3.5819616998679099e-07,-5.5010193778540904e-07, 6.2498927671283521e-13, 6.2800765903943834e-13
   18,   11, 4.2128099031246401e-07,-1.2979791874815301e-06, 6.0178285741414253e-13, 6.2644399435417555e-13
   18,   12, 8.3086226126893504e-07, 2.3475614551327699e-07, 6.7463687850346689e-13, 6.7660629771370567e-13
   18,   13,-1.2158437243028201e-06,-1.0016293554124900e-07, 9.6258947270383885e-13, 9.5364197003258503e-13
   18,   14, 6.1092896946235894e-08,-1.1320503975615601e-06, 7.4956931616802894e-13, 7.7353272607337963e-13
   18,   15, 2.4321627802418298e-07,-1.0844704637443900e-06, 1.3261257046207529e-12, 1.3492962316684386e-12
   18,   16, 8.9881630406245305e-07,-2.1359695588532900e-07, 1.1863440120210397e-12, 1.2158514071731721e-12
   18,   17, 1.2300336178568600e-06,-4.7126690482933801e-07, 1.7741061406326224e-12, 1.7973249603065257e-12
   18,   18,-2.0969437988113499e-07,-2.8514413006776102e-07, 2.7965311899024220e-12, 2.8287046918694622e-12
   19,    0, 2.1565518286635401e-07, 0.0000000000000000e+00, 7.5959993148220003e-14, 0.0000000000000000e+00
   19,    1,-5.9124009222680303e-07, 1.3131884602530901e-07, 7.3249086437248514e-14, 7.5233214941022090e-14
   19,    2, 1.7300124297031799e-07,-3.7178525872291501e-07, 9.4329491484256666e-14, 1.0062351948221943e-13
   19,    3,-6.3197378179851005e-07, 9.7661035171026302e-07, 1.2583225219089031e-13, 1.0205842616649224e-13
   19,    4,-9.9349345767366307e-07,-1.0539041502887300e-06, 1.7221459579299501e-13, 1.2688396386849952e-13
   19,    5,-2.5844956827533601e-07, 1.4832581708165300e-06, 1.5697713965724429e-13, 1.6366562248201054e-13
   19,    6, 1.5870808719633400e-07, 3.8007162217719098e-07, 2.6354319984503120e-13, 2.4581155083806495e-13
   19,    7, 1.2234447451398000e-06, 4.9114796711137603e-07, 2.0029521058304576e-13, 1.9629266731756551e-13
   19,    8, 6.5120166401466300e-07, 8.6667881072035801e-07, 3.6985179821105387e-13, 3.7307135520934108e-13
   19,    9,-6.5371962011870696e-08,-4.2221431553744998e-07, 3.0879227121535228e-13, 3.1493511347042430e-13
   19,   10,-7.8244177459129701e-07,-2.2600388834076099e-07, 4.8369453807501243e-13, 4.7910710973108794e-13
   19,   11, 9.1955576751581099e-09,-1.7527241893198801e-07, 5.1859230628386890e-13, 5.1766421659317568e-13
   19,   12,-1.1045184707695100e-07,-2.8718121800073801e-07, 6.0076908700015203e-13, 5.9881972655910218e-13
   19,   13, 7.4501271053528502e-07, 2.2318379857439101e-06, 7.6190761291498786e-13, 7.6488017038419472e-13
   19,   14,-1.2603871777082800e-07, 5.3990214015904202e-07, 8.5822719947665768e-13, 8.5953348148647184e-13
   19,   15, 8.3910205810619005e-08, 8.2508197822868897e-08, 9.5803117334877481e-13, 9.5019684794506458e-13
   19,   16,-5.5142610781185500e-08, 6.8949621725192397e-07, 1.3519990954384650e-12, 1.3466045410323895e-12
   19,   17,-1.0690616880021701e-06,-1.8686514182885400e-06, 1.2115633219561713e-12, 1.2083343898020187e-12
   19,   18, 1.1238298247504601e-06,-2.1666248158956602e-08, 1.9138543546687391e-12, 1.9056656573408877e-12
   19,   19, 6.0201984004023204e-07, 3.6540764196074999e-07, 2.8092911694707987e-12, 2.8058783880867894e-12
   20,    0, 3.3556393418166998e-07, 0.0000000000000000e+00, 7.6740860516868083e-14, 0.0000000000000000e+00
   20,    1,-1.9705500886049300e-07,-3.8256953416357802e-07, 6.7732629518735524e-14, 1.0147068811640208e-13
   20,    2, 8.1279557783771603e-07, 3.4113911585230098e-09, 8.0165591621453520e-14, 7.4932143136182334e-14
   20,    3, 6.3521340003391698e-07,-2.6548864421421498e-07, 9.5520407682232485e-14, 1.1341357640171448e-13
   20,    4, 4.6355516632032101e-07,-4.8885269630769798e-07, 1.0302982121637661e-13, 1.0607325213651007e-13
   20,    5, 2.1898635497341599e-07,-3.0314715098746698e-07, 1.2498248923737124e-13, 1.2746925717387500e-13
   20,    6,-1.9131047120890199e-07, 3.2994354745346698e-07, 2.1177592721193284e-13, 2.0730295683180266e-13
   20,    7,-6.7594617167956601e-07,-7.3148463603077595e-07, 1.6233714551837746e-13, 1.6237385040368143e-13
   20,    8, 2.3456886252995600e-07, 6.9278254599023303e-08, 3.7842993391400609e-13, 3.7356204480533806e-13
   20,    9,-3.8465391009429201e-07, 1.0987630752450100e-07, 2.5624032764194390e-13, 2.5408474568906825e-13
   20,   10, 3.2598379951856000e-07, 4.8896935389699398e-08, 5.2351415607346049e-13, 5.2195507258508176e-13
   20,   11, 2.4530140034741300e-07, 1.1294365293916100e-06, 4.3170069404411498e-13, 4.4924390896589143e-13
   20,   12, 1.3112361692851499e-07,-9.8323484191832097e-07, 5.8502217922199589e-13, 5.8470745374266005e-13
   20,   13, 8.3047122180577199e-07, 6.1765751818281097e-07, 6.9808348159541271e-13, 6.9250811529249618e-13
   20,   14,-1.4623854889227601e-07, 8.2837126494167395e-08, 6.1227609818821441e-13, 6.2915417482730493e-13
   20,   15,-3.2470628942656101e-07, 9.1982195528301598e-08, 9.6911147690337807e-13, 9.8491724259257483e-13
   20,   16, 9.2834454842194903e-07,-6.1159922213948296e-07, 7.8054393513109425e-13, 7.9065071496208378e-13
   20,   17, 7.9326145024313204e-07,-1.1850621334166299e-06, 1.2904614454838107e-12, 1.3045544786433427e-12
   20,   18, 8.4497705466745799e-07,-3.4204869764265297e-08, 1.2258690927619059e-12, 1.2296841771887383e-12
   20,   19,-2.1724430199914200e-07, 3.0516932022167699e-07, 1.7122892749053536e-12, 1.7146332319219404e-12
   20,   20,-1.3523396344793900e-07,-3.5878114300843799e-07, 2.7619350390263181e-12, 2.7219726209505137e-12
   21,    0,-5.6015259688428598e-08, 0.0000000000000000e+00, 8.3976068816962617e-14, 0.0000000000000000e+00
   21,    1, 3.7751768107516901e-08, 5.5305762897819195e-07, 7.8150446723063199e-14, 1.1043026843029783e-13
   21,    2,-1.3638410691636899e-06,-3.9097973235392002e-07, 8.1587889538000478e-14, 8.5621839877365036e-14
   21,    3, 3.4527128721245400e-07,-9.2832388438376998e-07, 8.6940753201925928e-14, 1.5322173916543246e-13
   21,    4,-7.6380147218106297e-07, 7.4187862349910305e-07, 1.1584055608981146e-13, 1.1010023574229596e-13
   21,    5, 3.3331649522089901e-07, 9.0153580032418995e-08, 1.2255834091215141e-13, 1.3587058665815772e-13
   21,    6,-6.2288591224224201e-08,-4.0219146691822702e-07, 1.9435427197064280e-13, 1.8801640149677452e-13
   21,    7,-3.7533026434864301e-07, 6.1923060689608801e-07, 1.6378431331050419e-13, 1.7291262014826112e-13
