t,x,y,z,vx,vy,vz,earth_x,earth_y,earth_z,moon_x,moon_y,moon_z,sx,sy,sz
2339666.6931302785,-91982788970.760757,105856234330.03526,45941429667.864456,-23351.474732440343,-17607.113911178858,-7737.6771916591433,-91651219988.453369,106161586287.06055,46059338286.073753,-91952031972.528458,105909432943.28075,45989829510.231911,1.1516656065326596,0.079875091039896526,-0.072734045702083625
2346414.4591139322,-92140236470.979462,105737365002.65623,45889195990.436653,-23315.104363555129,-17625.076616381673,-7744.0790826896182,-91812886843.55983,106047352654.34193,46009811710.391266,-92109587688.78685,105790466109.07173,45938195508.355919,1.1527471784226258,0.077567931991483707,-0.074145184226710639
2353491.6574745118,-92305107536.029343,105612562391.49965,45834366086.89267,-23277.10463035059,-17643.841969965259,-7750.7119804506128,-91982263251.036636,105927324900.8318,45957773215.475784,-92274559331.814117,105665554373.15576,45883969073.711922,1.1538497958148397,0.075085341067843092,-0.075573103215016132
2360568.8558350913,-92469710191.15863,105487627242.34799,45779489529.953178,-23239.251874646543,-17662.531604930424,-7757.2635892095177,-92151451755.532257,105807075083.93262,45905638598.28347,-92439249528.440521,105540504099.75174,45829670044.924667,1.1549186686956596,0.072540976138328675,-0.076947309179869514
2367646.0541956704,-92634045466.874573,105362560089.9735,45724566887.286919,-23201.543378073231,-17681.145822308772,-7763.7360509778664,-92320451991.346069,105686603444.4207,45853407962.519836,-92603659541.369232,105415316836.11131,45775299148.340271,1.1559525979556764,0.069937394991420279,-0.078267462941772864
2374723.25255625,-92798114374.819229,105237361467.24561,45669598711.696899,-23163.97652753635,-17699.684859017736,-7770.1314255855405,-92489263593.008102,105565910223.88254,45801081412.204208,-92767790650.163528,105289994101.81728,45720857101.35154,1.1569504354829041,0.067277157028333007,-0.07953324948093253
2381800.4509168295,-92961917908.510635,105112031905.57994,45614585541.684975,-23126.54881418392,-17718.148889218497,-7776.4516954403516,-92657886195.284943,105444995664.71317,45748659051.669533,-92931644150.826157,105164537388.85371,45666344612.389351,1.157911084381676,0.064562823180426374,-0.080744376838080695
2388877.6492774091,-93125457044.077484,104986571935.37767,45559527901.983978,-23089.257832531428,-17736.538025649344,-7782.698769937866,-92826319433.185547,105323860010.11472,45696140985.562187,-93095221355.391281,105038948161.67546,45611762380.914635,1.1588334991698181,0.061796955805734063,-0.081900575103335913
2395954.8476379886,-93288732740.98793,104860982086.45555,45504426304.059776,-23052.101279727805,-17754.852320943006,-7788.8744895498312,-92994562941.966873,105202503504.09486,45643527318.841797,-93258523591.528244,104913227857.27626,45557111097.410995,1.1597166859566408,0.058982118563628928,-0.083001595487670957
2403032.0459985682,-93451745942.773758,104735262888.46667,45449281246.58548,-23015.076954945878,-17773.091768934933,-7794.980629617352,-93162616357.13942,105080926391.46535,45590818156.780991,-93421552202.156662,104787377885.25562,45502391443.377655,1.1605597026047216,0.056120876267783559,-0.08404720947081952
2410109.2443591477,-93614497577.750549,104609414871.31197,45394093215.889778,-22978.182758882456,-17791.256305967956,-7801.0189038724757,-93330479314.47258,104959128917.84048,45538013604.965218,-93584308545.072708,104661399627.88345,45447604091.322563,1.1613616588747326,0.053215794716711541,-0.085037208021053495
2417186.4427197268,-93776988559.734741,104483438565.5425,45338862686.381218,-22941.41669335428,-17809.345812197716,-7806.9909677101359,-93498151449.999832,104837111329.63573,45485113769.292542,-93746793992.585709,104535294440.16258,45392749704.755486,1.1621217165569546,0.050269440501356649,-0.085971400882116661
2424263.6410803064,-93939219788.758133,104357334502.75241,45283590120.950195,-22904.776860977272,-17827.360112902177,-7812.8984212306486,-93665632400.023941,104714873874.06625,45432118755.973419,-93909009931.164963,104409063649.88847,45337828938.180908,1.1628390895890128,0.047284380790834316,-0.086849615921980663
2431340.8394408859,-94101192151.780243,104231103215.96275,45228275971.350121,-22868.261464917698,-17845.298979797797,-7818.7428120714349,-93832921801.121887,104592416799.14558,45379028671.530502,-94070957761.095901,104282708557.70605,45282842437.09066,1.1635130441607351,0.044263183094354883,-0.087671698541083545
2438418.0378014655,-94262906523.399307,104104745239.99577,45172920678.559296,-22831.868808704639,-17863.162132364138,-7824.5256380454466,-94000019290.14975,104469740353.68425,45325843622.798462,-94232638896.145584,104156230437.16318,45227790837.955986,1.1641428988065483,0.041208415001855195,-0.088437511134097466
2445495.236162045,-94424363766.562012,103978261111.83995,45117524673.124687,-22795.597296094449,-17880.949239178073,-7830.2483496024479,-94166924504.247513,104346844787.28851,45272563716.923744,-94394054763.236603,104029630534.76062,45172674768.219002,1.1647280244858811,0.038122643901379247,-0.089146932603701393
2452572.4345226241,-94585564733.272491,103851651371.00548,45062088375.488937,-22759.445430978336,-17898.659919258302,-7835.9123521284409,-94333637080.843674,104223730350.35905,45219189061.364464,-94555206802.129181,103902910069.99818,45117494846.283424,1.1652678446517506,0.03500843667510118,-0.08979985792147395
2459649.6328832037,-94746510265.300812,103724916559.87018,45006612196.301544,-22723.411817325585,-17916.293743420334,-7841.5190080976308,-94500156657.659943,104100397294.08984,45165719763.890152,-94716096465.110931,103776070235.41673,45062251681.504372,1.165761835306278,0.03186835937317066,-0.090396197734200712
2466726.8312437832,-94907201194.891052,103598057224.01587,44951096536.715378,-22687.495159155114,-17933.850235641727,-7847.0696390903313,-94666482872.715591,103976845870.46696,45112155932.581657,-94876725216.693665,103649112196.63622,45006945874.17717,1.1662095250449871,0.028704976867412073,-0.090935878011622368
2473804.0296043628,-95067638345.469421,103471073912.55496,44895541788.669296,-22651.694260529464,-17951.328874437058,-7852.5655276899179,-94832615364.33194,103853076332.26749,45058497675.830986,-95037094533.316956,103522037092.38889,44951578015.525063,1.1666104950873961,0.025520852483911945,-0.091418839734116672
2480881.2279649423,-95227822532.35228,103343967178.44731,44839948335.157768,-22616.008025565436,-17968.729094241677,-7858.0079192708363,-94998553771.136627,103729088933.05846,45004745102.341141,-95197205903.057816,103394846034.54831,44896148687.685661,1.1669643792949647,0.022318547616166202,-0.09184503861718557
2487958.4263255219,-95387754563.454315,103216737578.80727,44784316550.488136,-22580.435458456745,-17986.05028680306,-7863.3980236894959,-95164297732.067947,103604883927.19592,44950898321.126053,-95357060825.346146,103267540108.15326,44840658463.696129,1.1672708641750651,0.0191006213198078,-0.092214444871037651
2495035.6246861015,-95547435239.996902,103089385675.20085,44728646800.526291,-22544.9756635044,-18003.291802578326,-7868.7370168892185,-95329846886.378983,103480461569.82399,44896957441.510437,-95516660810.685303,103140120371.42703,44785107907.476936,1.1675296888708302,0.015869629888787689,-0.092527042993414008
2502112.8230466805,-95706865357.216736,102961912033.93298,44672939442.931206,-22509.62784515143,-18020.452952136198,-7874.0260424300168,-95495200873.641708,103355822116.87395,44842922573.129753,-95676007380.377426,103012587855.7916,44729497573.814125,1.1677406451365435,0.012628126414896879,-0.092782831593055046
2509190.0214072601,-95866045705.074692,102834317226.32483,44617194827.378906,-22474.391308018799,-18037.533007561447,-7879.2662129534556,-95660359333.751144,103230965825.06346,44788793825.930099,-95835102066.253113,102884943565.87671,44673828008.340065,1.1679035772970265,0.0093786603313366114,-0.092981823243833708
2516267.2197678396,-96024977068.964813,102706601828.98132,44561413295.776321,-22439.265456939673,-18054.531203857925,-7884.4586115913125,-95825321906.929352,103105892951.89589,44734571310.168205,-95993946410.404755,102757188479.52397,44618099747.512512,1.1680183821905756,0.0061237769417689233,-0.093124044366342418
2523527.0324620423,-96187751485.205124,102575466279.09052,44504154415.56633,-22403.347735651641,-18071.882113905289,-7889.7364593392722,-95994337131.055847,102977368033.4079,44678852367.028984,-96156630958.36879,102626022778.51051,44560873085.278748,1.1680860905737394,0.0027819409175589625,-0.093210990726426718
2530786.8451562454,-96350265565.09169,102444205083.29117,44446857394.24807,-22367.54554129461,-18089.145141466579,-7894.9662575571629,-96163145462.947113,102848615763.83305,44623034989.875816,-96319055397.971695,102494742487.4202,44503585773.391106,1.1681031053275237,-0.00056018522931043408,-0.093238299714349465
2538046.657850448,-96512520146.123093,102312818882.97737,44389522576.710602,-22331.858560331533,-18106.319348443663,-7900.1490875140498,-96331746515.349045,102719636423.69945,44567119298.741272,-96481221425.711029,102363348573.86038,44446238360.664452,1.168069486780835,-0.0038998708518392148,-0.09320604478276219
2545306.4705446512,-96674516063.924896,102181308326.48088,44332150300.091171,-22296.286590304768,-18123.403761929589,-7905.2860037237888,-96500139901.387375,102590430294.40247,44511105414.0019,-96643130748.283218,102231841975.73492,44388831385.641518,1.167985352959013,-0.0072343921294592429,-0.093114314484428307
2552566.2832388538,-96836254153.056091,102049674069.31827,44274740893.964188,-22260.829539853003,-18140.397375760018,-7910.3780353918737,-96668325234.571945,102460997658.20442,44454993456.378304,-96804785082.294388,102100223601.21867,44331365376.55899,1.1678508794156524,-0.010561032666830639,-0.092963212484456048
2559826.0959330569,-96997735247.81575,101917916774.42671,44217294680.519722,-22225.487428724664,-18157.299152044816,-7915.4261878612342,-96836302128.801239,102331338798.23398,44398783546.935226,-96966186153.972412,101968494328.72565,44273840851.311417,1.1676662990409949,-0.013877084100330013,-0.092752857600049865
2567085.9086272595,-97158960183.049622,101786037112.38892,44159811974.731461,-22190.260387789636,-18174.108022675551,-7920.4314440664511,-97004070198.366608,102201453998.48596,44342475807.081734,-97127335698.879593,101836655006.87134,44216258317.412926,1.1674319018461865,-0.017179846711004341,-0.092483383867805385
2574345.7213214627,-97319929794.957001,101654035761.64702,44102293084.514069,-22155.148659051869,-18190.822890804629,-7925.3947660056938,-97171629057.956711,102071343543.82104,44286070358.571281,-97288235461.625565,101704706454.42892,44158618271.956673,1.1671480347224774,-0.020466630042026254,-0.092154940638048841
2581605.5340156653,-97480644921.897461,101521913408.70604,44044738310.869751,-22120.152595666081,-18207.44263229135,-7930.317096239186,-97338978322.661911,101941007719.96559,44229567323.501976,-97448887195.579666,101572649460.27988,44100921201.572113,1.1668151011761074,-0.023734753519018981,-0.091767692696557435
2588865.3467098684,-97641106405.198044,101389670748.3268,43987147948.023849,-22085.272661962303,-18223.966097110271,-7935.1993594230644,-97506117607.978622,101810446813.51146,44172966824.316727,-97609292662.582596,101440484783.3584,44043167582.37999,1.1664335610352932,-0.026981547071986696,-0.091321820414305629
2596125.159404071,-97801315089.960327,101257308483.70895,43929522283.549088,-22050.509433482941,-18240.392110716813,-7940.0424638870636,-97673046529.813675,101679661111.91608,44116268983.803528,-97769453632.656616,101308213152.59068,43985357879.945183,1.1660039301319745,-0.03020435175590349,-0.090817519925307316
2603384.9720982742,-97961271825.868134,101124827326.66409,43871861598.478249,-22015.863597037373,-18256.719475364986,-7944.8473032643333,-97839764704.488815,101548650903.50232,44059473925.09565,-97929371883.714035,101175835266.82834,43927492549.227234,1.1655267799551696,-0.033400520369407799,-0.090255003333267331
2610644.7847924768,-98120977467.995438,100992227997.77963,43814166167.404755,-21981.335950780162,-18272.946971371915,-7949.6147581815512,-98006271748.745071,101417416477.45871,44002581771.672012,-98089049201.263168,101043351794.77664,43869572034.528831,1.1650027372765035,-0.036567418069770832,-0.089634498948479566
2617904.5974866794,-98280432877.615219,100859511226.57359,43756436258.57077,-21946.92740431938,-18289.073358323709,-7954.3456980173169,-98172567279.747314,101285958123.83951,43945592647.357422,-98248487378.111786,100910763374.91769,43811596769.441956,1.1644324837473017,-0.039702422981791767,-0.08895625155496821
2625164.4101808826,-98439638923.009018,100726677751.64093,43698672133.942223,-21912.638978862655,-18305.097376216945,-7959.0409827368931,-98338650915.088669,101154276133.5649,43888506676.32296,-98407688214.067154,100778070615.42838,43753567176.792076,1.1638167554654457,-0.042802926799059032,-0.088220522710352217
2632424.2228750852,-98598596480.277771,100593728320.79189,43640874049.270248,-21878.471807409034,-18321.017746529924,-7963.7014648109525,-98504522272.795135,101022370798.42126,43831323983.086334,-98566653515.632507,100645274094.0939,43695483668.580162,1.1631563425128297,-0.045866335377047672,-0.087427591078827749
2639684.0355692883,-98757306434.154358,100460663691.18266,43583042254.138367,-21844.427134995811,-18336.833173217783,-7968.3279912264579,-98670180971.330231,100890242411.06152,43774044692.51223,-98725385095.699493,100512374358.21645,43637346645.922653,1.162452088460896,-0.048890069314709135,-0.08657775279953181
2646943.8482634909,-98915769678.817963,100327484629.43936,43525176991.994682,-21810.506319010485,-18352.542343625297,-7972.9214055975681,-98835626629.599533,100757891265.00551,43716668929.812798,-98883884773.235901,100379371924.51984,43579156498.989548,1.1617048898456364,-0.051871564524671884,-0.085671321891531746
2654203.6609576941,-99073987118.711151,100194191911.77545,43467278500.168365,-21776.710829578766,-18368.1439293111,-7977.4825503845605,-99000858866.955536,100625317654.6403,43659196820.548004,-99042154372.968796,100246267279.0499,43520913606.940392,1.1609156956085882,-0.054808272789389996,-0.084708630698109938
2661463.4736518967,-99231959669.359924,100060786324.10376,43409347009.869667,-21743.042250041024,-18383.636586776996,-7982.0122692292825,-99165877303.202316,100492521875.22076,43601628490.626167,-99200195725.062134,100113060877.07118,43462618337.858643,1.1600855065047753,-0.057697662301737306,-0.083690030371975727
2668723.2863460998,-99389688258.197769,99927268662.143326,43351382746.172447,-21709.502277530362,-18399.018958095927,-7986.5114094155633,-99330681558.600464,100359504222.87003,43543964066.304375,-99358010664.788818,99979753142.960129,43404271048.684006,1.1592153744757621,-0.060537218189987897,-0.082615891403983205
2675983.0990403024,-99547173825.394089,99793639731.522293,43293385927.978432,-21676.092723667283,-18414.289671432132,-7990.9808244637034,-99495271253.871964,100226264994.58003,43486203674.189003,-99515601032.196701,99846344470.095078,43345872085.143303,1.1583064019867395,-0.063324443023815166,-0.081486604198081611
2683242.9117345056,-99704417324.688431,99659900347.877258,43235356767.962059,-21642.815515387076,-18429.447341447001,-7995.4213768684003,-99659646010.205185,100092804488.21207,43428347441.236267,-99672968671.768188,99712835220.743164,43287421781.679504,1.1573597413257748,-0.066056857301649202,-0.080302579695294724
2690502.7244287082,-99861419724.230774,99526051336.950577,43177295472.49514,-21609.672695916321,-18444.49056958186,-7999.833940987206,-99823805449.259995,99959123002.497452,43370395494.752701,-99830115432.073135,99579225725.944885,43228920461.37941,1.156376593863949,-0.068731999916774311,-0.079064250049607418
2697766.507446202,-100018267673.73616,99392020244.811264,43119170462.205513,-21576.648412878341,-18459.426075910938,-8004.2217972292001,-99987838793.382782,99825147546.880981,43312316190.617722,-99987128928.130096,99445443133.66626,43170336400.530273,1.1553576429271106,-0.071348842176813629,-0.077771348031372908
2705030.2904636953,-100174876245.36481,99257881089.937332,43061013675.263733,-21543.763111953387,-18474.244175001793,-8008.5834337565793,-100151655828.37494,99690951471.045166,43254141324.249939,-100143925016.31297,99311560754.948853,43111701879.666107,1.1543047156162474,-0.073903478202005032,-0.076425013677566003
2712294.0734811891,-100331246457.30959,99123634730.371948,43002825298.758606,-21511.019196970105,-18488.9434266879,-8012.9197811258146,-100315256176.72388,99556535076.830551,43195871024.221313,-100300505558.35287,99177578826.800888,43053017187.821014,1.1532191579448716,-0.076393500719406426,-0.075025748252878416
2719557.8564986824,-100487379345.66757,98989282034.667984,42944605512.930099,-21478.419194164511,-18503.522377370355,-8017.2317951513905,-100478639461.41066,99421898666.95224,43137505419.45726,-100456872418.61186,99043497554.452637,42994282602.344383,1.1521023617245225,-0.078816522533255967,-0.0735740775869409
2726821.6395161762,-100643275965.33675,98854823881.986847,42886354490.972038,-21445.965754257577,-18517.979559612661,-8021.5204607584801,-100641805305.9158,99287042545.000565,43079044639.237228,-100613027463.69661,98909317111.232529,42935498388.822144,1.1509557635975887,-0.081170176874008723,-0.072070553069729773
2734085.4225336695,-100798937390.92848,98720261162.201019,42828072398.805931,-21413.661654838554,-18532.313491583991,-8025.7867960714084,-100804753334.22472,99151967015.441833,43020488813.195343,-100768972562.0636,98775037638.442871,42876664800.997162,1.1497808440171546,-0.08345211771974817,-0.070515752724477618
2741349.2055511633,-100954364717.69894,98585594776.001022,42769759394.824211,-21381.509803090132,-18546.522676348959,-8030.0318567568429,-100967483170.83363,99016672383.618988,42961838071.320984,-100924709583.61562,98640659245.23526,42817782080.688828,1.1485791261700502,-0.085660020091335873,-0.068910282362655256
2748612.9885686571,-101109559062.50133,98450825635.00827,42711415629.600937,-21349.513238895532,-18560.605601003597,-8034.2567406426133,-101129994440.75537,98881158955.752411,42903092543.959518,-101080240399.28929,98506182008.486542,42758850457.712097,1.1473521748401188,-0.087791580319943122,-0.067254776827476631
2755876.7715861504,-101264521564.76242,98315954661.894577,42653041245.567886,-21317.675138371749,-18574.560735659168,-8038.4625926354311,-101292286769.52536,98745427038.940521,42844252361.812859,-101235566880.63338,98371605972.675186,42699870149.795937,1.1461015952066445,-0.089844516287535897,-0.065549901331310403
2763140.5546036442,-101419253387.48643,98180982790.509674,42594636376.653709,-21285.998817878146,-18588.386532278259,-8042.6506099635226,-101454359783.20782,98609476941.160446,42785317655.94017,-101390690899.37793,98236931149.758942,42640841362.501457,1.1448290315740259,-0.091816567639579696,-0.063796352894851596
2770404.3376211375,-101573755718.28972,98045910966.017792,42536201147.883812,-21254.487738554679,-18602.081423370761,-8046.8220477732011,-101616213108.40169,98473308971.268768,42726288557.758476,-101545614326.9971,98102157519.054611,42581764289.140388,1.1435361660316137,-0.093705495961906776,-0.061994861894247334
2777668.1206386313,-101728029770.47084,97910740145.043945,42477735674.938148,-21223.145511449766,-18615.64382056152,-8050.9782251117658,-101777846372.24738,98336923439.00206,42667165199.043297,-101700339034.25435,97967285027.117096,42522639110.691757,1.142224717019614,-0.095509084952807397,-0.06014619372484252
2784931.9036561251,-101882076784.11992,97775471295.831314,42419240063.664078,-21191.975903303497,-18629.072113045982,-8055.1205313324808,-101939259202.43257,98200320654.977295,42607947711.929283,-101854866890.74588,97832313587.624817,42463465995.720856,1.1408964378272644,-0.097225140549872718,-0.058251150589451066
2792195.6866736184,-102035898027.27281,97640105398.409988,42360714409.541008,-21160.982843060123,-18642.364665957102,-8059.2504329627845,-102100451227.19949,98063500930.692963,42548636228.910973,-102009199764.43095,97697243081.265976,42404245100.297424,1.1395531149886002,-0.09885149104206091,-0.056310573420749396
2799459.4696911122,-102189494797.11539,97504643444.777832,42302158797.093361,-21130.170429189297,-18655.519818672958,-8063.3694810796815,-102261422075.35132,97926464578.529129,42489230882.843369,-102163339521.15253,97562073355.626968,42344976567.913818,1.1381965665754978,-0.10038598715947515,-0.054325343946943931
2806723.2527086055,-102342868421.24416,97369086439.093887,42243573299.247971,-21099.542937904531,-18668.535883104196,-8067.4793192429415,-102422171376.25879,97789211911.748138,42429731806.942528,-102317288024.14803,97426804225.085754,42285660529.404282,1.136828640385346,-0.10182650214582734,-0.052296386912277754
2813987.0357260993,-102496020258.99028,97233435397.883942,42184957976.631653,-21069.104832375073,-18681.411142010827,-8071.5816920414136,-102582698759.8674,97651743244.494888,42370139134.786232,-102471047133.55013,97291435470.709061,42226297102.864792,1.1354512120091529,-0.10317093181764812,-0.050224672463113185
2821250.8187435931,-102648951702.81421,97097691350.258209,42126312876.804283,-21038.860773036609,-18694.14384741072,-8075.6784543143376,-102743003856.70424,97514058891.797272,42310453000.314575,-102624618705.87741,97155966840.154373,42166886393.573845,1.1340661827726131,-0.10441719461521967,-0.0481112187119771
2828514.6017610864,-102801664179.77974,96961855338.139877,42067638033.422264,-21008.81562911499,-18706.732219157449,-8079.7715811159851,-102903086297.88522,97376159169.566513,42250673537.830559,-102778004593.515,97020398047.576736,42107428493.914261,1.1326754775368237,-0.10556323165231132,-0.045957094492880449
2835778.3847785802,-102954159153.1165,96825928416.503128,42008933465.326637,-20978.974491486664,-18719.174443783242,-8083.8631784990703,-103062945715.1225,97238044394.597321,42190800882.000702,-102931206644.18517,96884728773.541016,42047923483.296158,1.1312810423476301,-0.10660700677159952,-0.043763422321624543
2843042.1677960735,-103106438123.881,96689911653.618347,41950199175.54969,-20949.342687008968,-18731.468673724437,-8087.9554952001417,-103222581740.73166,97099714884.568161,42130835167.855591,-103084226700.40779,96748958664.940125,41988371428.081406,1.129884841920896,-0.10754650661687552,-0.041531381576699979
2850305.9508135673,-103258502632.72774,96553806131.300903,41891435150.233116,-20919.925794462455,-18743.613027072355,-8092.0509353181988,-103381994007.63947,96961170958.041275,42070776530.790398,-103237066598.95097,96613087334.919556,41928772381.509514,1.1284888569488272,-0.10837974073383959,-0.039262211915637897
2857569.7338310606,-103410354261.80217,96417612945.159668,41832641357.45015,-20890.729662256319,-18755.605588022518,-8096.1520720862727,-103541182149.39137,96822412934.462677,42010625106.565483,-103389728170.27155,96477114362.808731,41869126383.625359,1.1270950812121765,-0.10910474171304424,-0.036957216945209821
2864833.5168485544,-103561994636.76907,96281333204.841064,41773817745.924416,-20861.760428052516,-18767.444408219191,-8100.2616628349415,-103700145800.15936,96683441134.16214,41950381031.306793,-103542213237.94597,96341039294.059525,41809433461.208702,1.1257055184764162,-0.10971956539028092,-0.034617768160876312
2871966.053447356,-103710691135.19765,96147432713.718903,41716027909.936661,-20833.541648596543,-18778.917805091969,-8104.30808505399,-103856018403.18633,96546772653.310333,41891135459.3536,-103691773121.20677,96207323093.34082,41750773459.229874,1.1243471071884459,-0.11021421317167629,-0.032288460244167705
2879098.5900461571,-103859187183.50215,96013450929.255539,41658209164.590302,-20805.55427788481,-18790.239161783418,-8108.3685144972469,-104011673857.14763,96409898665.888657,41831800815.441467,-103841166284.54533,96073507486.896851,41692068226.283386,1.1229966028104317,-0.11059898131984608,-0.029928762674816704
2886231.1266449587,-104007484456.0965,95879388942.708649,41600361398.612938,-20777.805070735641,-18801.406561747179,-8112.4461763480076,-104167111817.49709,96272819477.660873,41772377229.481758,-103990394431.82921,95939591948.753082,41633317750.01358,1.1216559110546136,-0.11087209660588837,-0.027540189801853982
2893363.6632437599,-104155584676.84747,95745247859.052673,41542484476.886002,-20750.301143792974,-18812.418076685502,-8116.5445353407758,-104322331940.30054,96135535395.21106,41712864831.727333,-104139459258.34395,95805575921.288345,41574522005.493858,1.1203269332369588,-0.11103180914856821,-0.025124336426563573
2900496.1998425615,-104303489621.757,95611028797.029694,41484578238.662918,-20723.050004371315,-18823.271776204892,-8120.6673165811681,-104477333882.24365,95998046725.942978,41653263752.772873,-104288362450.23087,95671458815.217377,41515680955.173325,1.1190115622342023,-0.11107639323056372,-0.022682882882001126
2907628.7364413626,-104451201121.85898,95476732889.12149,41426642495.632462,-20696.059581878166,-18833.965740394644,-8124.8185281627593,-104632117300.63951,95860353778.079544,41593574123.555183,-104437105683.91649,95537240009.582214,41456794548.826118,1.1177116781411585,-0.11100414834335078,-0.020217600458519391
2914761.2730401643,-104598721066.34995,95342361281.419601,41368677029.813965,-20669.338261912275,-18844.498075915435,-8129.0024857107319,-104786681853.43654,95722456860.66185,41533796075.353401,-104585690625.53447,95402918851.752792,41397862723.503502,1.1164291436078841,-0.11081340050867655,-0.017730357191531248
2921893.8096389654,-104746051405.97258,95207915133.366302,41310681591.270264,-20642.894923102165,-18854.86693627881,-8133.2238389782397,-104941027199.22624,95584356283.548447,41473929739.789276,-104734118930.33968,95268494657.436951,41338885403.488876,1.1151657988343322,-0.11050250393211719,-0.015223124025741278
2929026.346237767,-104893194156.67184,95073395617.333435,41252655895.623245,-20616.73897670073,-18865.070547102554,-8137.4876006106288,-105095152997.25131,95446052357.414185,41413975248.827286,-104882392242.11504,95133966710.700363,41279862500.255913,1.1139234562023139,-0.11006984305426827,-0.012697981368041239
2936158.8828365682,-105040151403.54321,94938803918.001022,41194599621.356224,-20590.880408887468,-18875.107237242057,-8141.7991771756051,-105249058907.41365,95307545393.749146,41353932734.774818,-105030512192.57115,94999334263.996689,41220793912.429893,1.1127038945230725,-0.10951383507266949,-0.010157126037956566
2943291.4194353698,-105186925305.09195,94804141231.489578,41136512406.886673,-20565.329825643657,-18884.975476824191,-8146.1644025307251,-105402744590.28256,95168835704.8573,41293802330.282219,-105178480400.73911,94864596538.208115,41161679525.752426,1.1115088528819366,-0.10883293301941396,-0.0076028786194967078
2950423.9560341714,-105333518097.82086,94669408764.19339,41078393847.392532,-20540.098499954842,-18894.673923345777,-8150.5895735610266,-105556209707.10289,95029923603.855133,41233584168.342911,-105326298472.35648,94729752722.69696,41102519213.049675,1.1103400240627126,-0.10802562949197443,-0.0050376912127664368
2957556.4926329725,-105479932101.16205,94534607731.252136,41020243491.375198,-20515.198420952973,-18904.201477141971,-8155.0814882657123,-105709453919.80347,94890809404.67009,41173278382.29332,-105473967999.24725,94594801975.368195,41043312834.204285,1.1091990475383597,-0.10709046114442318,-0.0024641555749127446
2964689.0292317742,-105626169722.76439,94399739354.589371,40962060836.942719,-20490.642344432068,-18913.557347677681,-8159.6474861007273,-105862476891.00539,94751493422.038849,41112885105.812889,-105621490558.69548,94459743422.743607,40984060236.131027,1.1080875020180931,-0.106026014064685,0.00011498836910855713
2971821.5658305753,-105772233464.14384,94264804860.434845,40903845327.797752,-20466.443843949433,-18922.7411322628,-8164.2954903890122,-106015278284.0305,94611975971.505539,41052404472.923996,-105768867712.81326,94324576160.047638,40924761252.756439,1.1070068975493781,-0.10483093017246321,0.0026968436797007631
2978954.1024293769,-105918125926.69754,94129805476.235825,40845596348.916534,-20442.617361452529,-18931.752908930204,-8169.0340524867024,-106167857762.90994,94472257369.419632,40991836617.991737,-105916101007.90334,94189299251.305237,40865415705.00251,1.1059586671788337,-0.10350391479350608,0.0052783472676082889
2986086.6390281781,-106063849818.07298,93994742426.850174,40787313221.907875,-20419.178256042942,-18940.593345337482,-8173.8723972381731,-106320214992.39265,94332337932.933975,40931181675.723846,-106063191973.81653,94053911729.452103,40806023400.774551,1.104944158189624,-0.10204374557511123,0.0078562605399658553
2993219.1756269797,-106209407958.87346,93859616929.899475,40728995200.045296,-20396.142849094842,-18949.263825642302,-8178.8204690575494,-106472349637.95415,94192217980.002319,40870439781.170341,-106210142123.30452,93918412596.457336,40746584134.953331,1.1039646229441595,-0.10044928292649835,0.010427159919574214
3000351.7122257808,-106354803289.66554,93724430190.147522,40670641462.970818,-20373.528463482951,-18957.766597340469,-8183.8889777345366,-106624261365.80501,94051897829.376968,40809611069.723305,-106356952951.36809,93782800823.459045,40687097689.391754,1.1030212093788569,-0.098719482180682203,0.012987427357477864
3007484.2488245824,-106500038878.23752,93589183392.754135,40612251111.076492,-20351.353454137992,-18966.10494002327,-8189.0894427727262,-106775949842.89978,93911377800.60614,40748695677.116478,-106503625934.60152,93647075350.912811,40627563832.91597,1.1021149512180493,-0.096853407682390702,0.015533240994322356
3014616.7854233836,-106645117927.03467,93453877695.241959,40553823159.579353,-20329.637226536401,-18974.283357874374,-8194.4342347228558,-106927414736.94569,93770658214.031174,40687693739.424873,-106650162530.53314,93511235088.753616,40567982321.331238,1.101246757998291,-0.094850249019129418,0.018060566164121286
3021749.3220221852,-106790043780.67178,93318514218.00061,40495356532.317932,-20308.400239051309,-18982.30779745512,-8199.9366115702251,-107078655716.41145,93629739390.783554,40626605393.064278,-106796564176.96284,93375278916.570984,40508352897.43248,1.1004174050242994,-0.09270933960995488,0.020565146980852374
3028881.8586209863,-106934819933.39056,93183094033.144119,40436850055.313881,-20287.663984354327,-18990.18589187519,-8205.6107477738933,-107229672450.53613,93488621652.781891,40565430774.790741,-106942832291.29639,93239205683.797974,40448675291.019814,1.0996275234104662,-0.090430177863440556,0.023042498799350733
3036014.395219788,-107079450036.29469,93047618151.537369,40378302450.163155,-20267.450944271728,-18997.92723172994,-8211.4717530186117,-107380464609.33806,93347305322.728516,40504170021.699959,-107088968269.87756,93103014209.913788,40388949218.918915,1.0988775903884129,-0.088012451089266697,0.025487901900097136
3042955.3591149305,-107220058931.43593,92915728431.699173,40321286566.986092,-20248.305382440485,-19005.340607459872,-8217.3700106467477,-107526990721.8398,93209594251.133881,40444472105.462921,-107231053632.382,92970366029.627609,40330780516.344803,1.0981864534176848,-0.085526535851136259,0.027832233606700285
