# JPL Horizons, earth (COMMAND=399)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2454695.000000000,1.221352930307176E+08,-8.127973705256069E+07,-3.524488822238553E+07,1.706217694873490E+01,2.195983845303273E+01,9.519213147181809E+00
2454725.000000000,1.490372752101111E+08,-1.641551385994398E+07,-7.124011877339359E+06,3.188995418534798E+00,2.700372057402796E+01,1.170617907342117E+01
2454755.000000000,1.376593848565857E+08,5.275441888622576E+07,2.286372939941344E+07,-1.183163766917558E+01,2.515553856202623E+01,1.090566049807187E+01
2454785.000000000,9.008156690238155E+07,1.081619183791142E+08,4.688530600079854E+07,-2.407433081395610E+01,1.657676700959317E+01,7.187388376674621E+00
2454815.000000000,1.828047796926973E+07,1.346400360569822E+08,5.836533463024559E+07,-3.003365801480952E+01,3.344680680965451E+00,1.451502623220363E+00
2454845.000000000,-5.855428071488344E+07,1.245861501204576E+08,5.400769689596743E+07,-2.784433278623896E+01,-1.091513310564868E+01,-4.730492620811388E+00
2454875.000000000,-1.194990256921228E+08,8.066263019457015E+07,3.496643459737365E+07,-1.809548587585603E+01,-2.214673836188621E+01,-9.600206066801709E+00
2454905.000000000,-1.482788408881851E+08,1.505893783920669E+07,6.525950344796499E+06,-3.659554458860768E+00,-2.727548738093108E+01,-1.182440987640604E+01
2454935.000000000,-1.379042519308348E+08,-5.445199580265061E+07,-2.360860431739267E+07,1.140469152146324E+01,-2.515516087673951E+01,-1.090588179919026E+01
2454965.000000000,-9.196614003760701E+07,-1.098152654746008E+08,-4.760991920354424E+07,2.320098084979305E+01,-1.666041145917488E+01,-7.223662741236352E+00
2454995.000000000,-2.283909336344524E+07,-1.373169260544090E+08,-5.953261531017896E+07,2.896215323732933E+01,-4.144294440659009E+00,-1.797692460666110E+00
2455025.000000000,5.189909240934734E+07,-1.304698566542235E+08,-5.656422286910454E+07,2.747229047139531E+01,9.292106997256688E+00,4.027675560597544E+00
2455055.000000000,1.136200757995547E+08,-9.108109662581374E+07,-3.948800002013156E+07,1.912657974727914E+01,2.045110981331861E+01,8.866075143251543E+00
