# JPL Horizons, neptune_bary (COMMAND=8)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2452895.000000000,3.009415534253030E+09,-3.069726895163849E+09,-1.331380158485388E+09,4.005617272458651E+00,3.430430612810491E+00,1.304368498741166E+00
2452925.000000000,3.019783337774511E+09,-3.060820195390089E+09,-1.327992718738920E+09,3.994224446483668E+00,3.442017463329669E+00,1.309394672289199E+00
2452955.000000000,3.030121559214682E+09,-3.051883504954881E+09,-1.324592267234172E+09,3.982791610198819E+00,3.453571535005480E+00,1.314408426941113E+00
2452985.000000000,3.040430095005130E+09,-3.042916908978528E+09,-1.321178836228862E+09,3.971318870398669E+00,3.465092706330000E+00,1.319409710293002E+00
2453015.000000000,3.050708841854792E+09,-3.033920492895993E+09,-1.317752458116430E+09,3.959806334264965E+00,3.476580855990210E+00,1.324398470017708E+00
2453045.000000000,3.060957696750700E+09,-3.024894342456393E+09,-1.314313165425838E+09,3.948254109177542E+00,3.488035862933802E+00,1.329374653882189E+00
2453075.000000000,3.071176556958462E+09,-3.015838543722127E+09,-1.310860990821261E+09,3.936662302727787E+00,3.499457606479278E+00,1.334338209791457E+00
2453105.000000000,3.081365320022953E+09,-3.006753183068017E+09,-1.307395967101756E+09,3.925031022800054E+00,3.510845966221562E+00,1.339289085754212E+00
2453135.000000000,3.091523883768906E+09,-2.997638347180640E+09,-1.303918127201014E+09,3.913360377418021E+00,3.522200822039861E+00,1.344227229891453E+00
2453165.000000000,3.101652146301110E+09,-2.988494123057331E+09,-1.300427504186959E+09,3.901650474664957E+00,3.533522054304349E+00,1.349152590517919E+00
2453195.000000000,3.111750006004815E+09,-2.979320598004795E+09,-1.296924131261209E+09,3.889901422909307E+00,3.544809543903027E+00,1.354065116147810E+00
2453225.000000000,3.121817361546734E+09,-2.970117859638099E+09,-1.293408041758685E+09,3.878113330952998E+00,3.556063171977289E+00,1.358964755394182E+00
2453255.000000000,3.131854111875916E+09,-2.960885995880156E+09,-1.289879269147423E+09,3.866286307792008E+00,3.567282819869777E+00,1.363851456941357E+00
2453285.000000000,3.141860156223937E+09,-2.951625094960925E+09,-1.286337847028268E+09,3.854420462426416E+00,3.578468369366336E+00,1.368725169644884E+00
2453315.000000000,3.151835394105051E+09,-2.942335245416060E+09,-1.282783809134357E+09,3.842515904010580E+00,3.589619702790012E+00,1.373585842570082E+00
2453345.000000000,3.161779725316775E+09,-2.933016536085673E+09,-1.279217189330621E+09,3.830572741951184E+00,3.600736702880479E+00,1.378433424950666E+00
2453375.000000000,3.171693049940439E+09,-2.923669056113292E+09,-1.275638021613367E+09,3.818591085816481E+00,3.611819252798997E+00,1.383267866188077E+00
2453405.000000000,3.181575268341584E+09,-2.914292894944629E+09,-1.272046340109801E+09,3.806571045360897E+00,3.622867236219206E+00,1.388089115880517E+00
2453435.000000000,3.191426281170639E+09,-2.904888142326348E+09,-1.268442179077553E+09,3.794512730664962E+00,3.633880537219132E+00,1.392897123781411E+00
2453465.000000000,3.201245989363697E+09,-2.895454888305219E+09,-1.264825572904348E+09,3.782416252017159E+00,3.644859040164423E+00,1.397691839756565E+00
2453495.000000000,3.211034294142704E+09,-2.885993223227164E+09,-1.261196556107636E+09,3.770281719677286E+00,3.655802629911030E+00,1.402473213866233E+00
2453525.000000000,3.220791097015440E+09,-2.876503237735667E+09,-1.257555163333955E+09,3.758109243988062E+00,3.666711192006560E+00,1.407241196445143E+00
2453555.000000000,3.230516299776114E+09,-2.866985022770139E+09,-1.253901429358281E+09,3.745898935641502E+00,3.677584612520195E+00,1.411995738037311E+00
2453585.000000000,3.240209804506280E+09,-2.857438669564826E+09,-1.250235389083594E+09,3.733650905626062E+00,3.688422777883937E+00,1.416736789329140E+00
2453615.000000000,3.249871513575351E+09,-2.847864269647785E+09,-1.246557077540479E+09,3.721365265049985E+00,3.699225574985276E+00,1.421464301183582E+00
2453645.000000000,3.259501329640885E+09,-2.838261914839536E+09,-1.242866529886602E+09,3.709042125160932E+00,3.709992891275857E+00,1.426178224683180E+00
2453675.000000000,3.269099155649081E+09,-2.828631697251652E+09,-1.239163781406157E+09,3.696681597423576E+00,3.720724614710067E+00,1.430878511110854E+00
2453705.000000000,3.278664894835220E+09,-2.818973709285476E+09,-1.235448867509346E+09,3.684283793406558E+00,3.731420633773008E+00,1.435565111966498E+00
2453735.000000000,3.288198450723874E+09,-2.809288043630506E+09,-1.231721823731725E+09,3.671848824789649E+00,3.742080837654710E+00,1.440237979031674E+00
2453765.000000000,3.297699727129509E+09,-2.799574793262605E+09,-1.227982685733496E+09,3.659376803619354E+00,3.752705116164749E+00,1.444897064331234E+00
2453795.000000000,3.307168628157587E+09,-2.789834051442703E+09,-1.224231489298999E+09,3.646867842348623E+00,3.763293359507617E+00,1.449542320045491E+00
2453825.000000000,3.316605058205272E+09,-2.780065911715801E+09,-1.220468270336315E+09,3.634322053563297E+00,3.773845458333125E+00,1.454173698531029E+00
2453855.000000000,3.326008921961600E+09,-2.770270467909466E+09,-1.216693064876674E+09,3.621739549905792E+00,3.784361303988327E+00,1.458791152420647E+00
2453885.000000000,3.335380124407895E+09,-2.760447814131938E+09,-1.212905909073700E+09,3.609120444307270E+00,3.794840788535263E+00,1.463394634634827E+00
2453915.000000000,3.344718570818702E+09,-2.750598044770495E+09,-1.209106839202744E+09,3.596464850074735E+00,3.805283804587171E+00,1.467984098318588E+00
2453945.000000000,3.354024166762622E+09,-2.740721254490032E+09,-1.205295891660314E+09,3.583772880784348E+00,3.815690245345852E+00,1.472559496851590E+00
2453975.000000000,3.363296818103057E+09,-2.730817538231392E+09,-1.201473102963417E+09,3.571044650361518E+00,3.826060004675375E+00,1.477120783871736E+00
2454005.000000000,3.372536430999296E+09,-2.720886991209806E+09,-1.197638509748950E+09,3.558280273188439E+00,3.836392976968768E+00,1.481667913225422E+00
2454035.000000000,3.381742911907555E+09,-2.710929708913618E+09,-1.193792148773192E+09,3.545479863948613E+00,3.846689057119746E+00,1.486200838959374E+00
2454065.000000000,3.390916167581538E+09,-2.700945787102716E+09,-1.189934056911172E+09,3.532643537512939E+00,3.856948140750766E+00,1.490719515414701E+00
2454095.000000000,3.400056105073155E+09,-2.690935321806447E+09,-1.186064271155831E+09,3.519771409172886E+00,3.867170124306716E+00,1.495223897260948E+00
2454125.000000000,3.409162631734039E+09,-2.680898409321754E+09,-1.182182828617281E+09,3.506863594915326E+00,3.877354904815550E+00,1.499713939401462E+00
2454155.000000000,3.418235655217267E+09,-2.670835146211922E+09,-1.178289766522303E+09,3.493920211306357E+00,3.887502379744600E+00,1.504189596910580E+00
2454185.000000000,3.427275083478582E+09,-2.660745629305263E+09,-1.174385122213838E+09,3.480941375319949E+00,3.897612447167273E+00,1.508650825099259E+00
2454215.000000000,3.436280824777597E+09,-2.650629955693386E+09,-1.170468933150308E+09,3.467927204486010E+00,3.907685005834218E+00,1.513097579545488E+00
2454245.000000000,3.445252787679442E+09,-2.640488222729599E+09,-1.166541236904982E+09,3.454877817007971E+00,3.917719955051798E+00,1.517529816050669E+00
2454275.000000000,3.454190881056409E+09,-2.630320528027483E+09,-1.162602071165398E+09,3.441793331682967E+00,3.927717194704757E+00,1.521947490647884E+00
2454305.000000000,3.463095014089551E+09,-2.620126969459240E+09,-1.158651473732716E+09,3.428673867994736E+00,3.937676625358618E+00,1.526350559636212E+00
2454335.000000000,3.471965096270825E+09,-2.609907645154057E+09,-1.154689482521073E+09,3.415519546389981E+00,3.947598148112573E+00,1.530738979520688E+00
2454365.000000000,3.480801037405664E+09,-2.599662653497049E+09,-1.150716135557191E+09,3.402330488263857E+00,3.957481664371024E+00,1.535112706920513E+00
2454395.000000000,3.489602747615086E+09,-2.589392093128418E+09,-1.146731470980058E+09,3.389106815696210E+00,3.967327075951941E+00,1.539471698611080E+00
2454425.000000000,3.498370137337456E+09,-2.579096062942065E+09,-1.142735527040386E+09,3.375848651526031E+00,3.977134285293092E+00,1.543815911610718E+00
2454455.000000000,3.507103117330891E+09,-2.568774662084069E+09,-1.138728342100028E+09,3.362556119678560E+00,3.986903195327736E+00,1.548145303131063E+00
2454485.000000000,3.515801598676238E+09,-2.558427989951729E+09,-1.134709954631600E+09,3.349229345235783E+00,3.996633709258004E+00,1.552459830482051E+00
