# JPL Horizons, mars_bary (COMMAND=4)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2452475.000000000,-1.519723270663522E+08,1.738353440988166E+08,8.386475598285125E+07,-1.812793694023303E+01,-1.189924105818518E+01,-4.967972325736800E+00
2452505.000000000,-1.940318687856013E+08,1.381626764939543E+08,6.863924952073343E+07,-1.418284397276811E+01,-1.547540565605954E+01,-6.714899231042613E+00
2452535.000000000,-2.248498541465957E+08,9.443606467251456E+07,4.941575819796222E+07,-9.489399355952791E+00,-1.809714358424341E+01,-8.044281443831276E+00
2452565.000000000,-2.427603889688130E+08,4.525067738421279E+07,2.733959497000042E+07,-4.258414918580914E+00,-1.967341374051834E+01,-8.908662352557892E+00
2452595.000000000,-2.466457942248452E+08,-6.578762723802947E+06,3.671593196027039E+06,1.295658265312687E+00,-2.012477829181795E+01,-9.265810517309328E+00
2452625.000000000,-2.359650455253767E+08,-5.804301879361564E+07,-2.022261261567013E+07,6.939559351140551E+00,-1.938082105401324E+01,-9.077124900172945E+00
2452655.000000000,-2.108246759332315E+08,-1.059674678211902E+08,-4.288403192605636E+07,1.240395464093758E+01,-1.738617073841910E+01,-8.309930352169863E+00
2452685.000000000,-1.720943705478758E+08,-1.470703420995269E+08,-6.278390753867806E+07,1.736685506063984E+01,-1.411740205793466E+01,-6.944781071885294E+00
2452715.000000000,-1.215589863755198E+08,-1.780819768365606E+08,-7.837430260508735E+07,2.144339604007426E+01,-9.613639374169017E+00,-4.989222536335479E+00
2452745.000000000,-6.207791255702150E+07,-1.959626901413233E+08,-8.818373263048592E+07,2.419269661024869E+01,-4.021830453014373E+00,-2.498742594783240E+00
2452775.000000000,2.312803704533914E+06,-1.982517072872984E+08,-9.097444326776068E+07,2.515819794119246E+01,2.349386269261463E+00,3.974345968307683E-01
2452805.000000000,6.646450782778387E+07,-1.835465778531891E+08,-8.596403107683547E+07,2.395747203764202E+01,8.987927077571515E+00,3.474768017528924E+00
2452835.000000000,1.244788638708251E+08,-1.520343899623126E+08,-7.307889989975333E+07,2.041994146573728E+01,1.518766871559185E+01,6.413993971551497E+00
2452865.000000000,1.704482436181653E+08,-1.058855984380882E+08,-5.315489739382303E+07,1.472873835801373E+01,2.015007370758851E+01,8.843905887696858E+00
2452895.000000000,1.994765324495750E+08,-4.925722607409451E+07,-2.796637740757976E+07,7.478974947717091E+00,2.317785478640068E+01,1.042858996372096E+01
2452925.000000000,2.086540192699621E+08,1.224922552274331E+07,-3.964321196127217E+03,-4.224262143404772E-01,2.388316141445418E+01,1.096561662118425E+01
2452955.000000000,1.975781241681047E+08,7.255863593746004E+07,2.795669717922746E+07,-7.992711815796383E+00,2.229248668402000E+01,1.044058242059808E+01
2452985.000000000,1.682165801349904E+08,1.261567047738973E+08,5.333316247159968E+07,-1.442018347416796E+01,1.879073389862059E+01,9.008105737969158E+00
2453015.000000000,1.242555355738103E+08,1.688190184186864E+08,7.408819871349706E+07,-1.920130567559639E+01,1.395765689755035E+01,6.920498728127421E+00
2453045.000000000,7.027370495611884E+07,1.978893332295439E+08,8.887973111378035E+07,-2.214208438675609E+01,8.399543150363314E+00,4.450606184111675E+00
2453075.000000000,1.103435313341080E+07,2.121937359870712E+08,9.704060229166137E+07,-2.327771521152213E+01,2.642249660949320E+00,1.840576180192653E+00
2453105.000000000,-4.898192106936969E+07,2.117695442873442E+08,9.846685314867699E+07,-2.277619573723906E+01,-2.907312316779446E+00,-7.184128387529409E-01
2453135.000000000,-1.058176367572927E+08,1.975583228379526E+08,9.348341151775996E+07,-2.086317341518305E+01,-7.955064717439799E+00,-3.085378605434641E+00
