# JPL Horizons, venus (COMMAND=299)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2453435.000000000,9.456036793623906E+07,-4.779143081378947E+07,-2.746284861481561E+07,1.743977952201238E+01,2.786758651481337E+01,1.143369206921410E+01
2453465.000000000,1.040490977868874E+08,3.199802832051902E+07,7.833252824949848E+06,-1.059791722012486E+01,3.010282234911597E+01,1.421367473039638E+01
2453495.000000000,4.548424968810458E+07,9.062766722335343E+07,3.791623003076534E+07,-3.196852901168681E+01,1.240399068476110E+01,7.603355441888625E+00
2453525.000000000,-4.291442116888201E+07,8.869357079038064E+07,4.263944477433760E+07,-3.213371706639911E+01,-1.385396212461176E+01,-4.199716584321288E+00
2453555.000000000,-1.018711248639520E+08,2.699256807114225E+07,1.861011883371597E+07,-1.061200692612703E+01,-3.086743737050431E+01,-1.321613636533856E+01
2453585.000000000,-9.178314012267406E+07,-5.287415373231868E+07,-1.796154828919756E+07,1.786378356094355E+01,-2.706695782881330E+01,-1.330840232033522E+01
2453615.000000000,-2.009373071951495E+07,-9.754889346958888E+07,-4.259875364585042E+07,3.413978055592918E+01,-5.424425433763492E+00,-4.601417466627346E+00
2453645.000000000,6.531217022263310E+07,-7.809489951518542E+07,-3.925236452896492E+07,2.792302938710040E+01,1.952748673548460E+01,7.017928764682065E+00
2453675.000000000,1.085709993110819E+08,-7.598715775338534E+06,-1.027470107092067E+07,3.489332892450992E+00,3.171061318670692E+01,1.404543242800601E+01
2453705.000000000,8.113720117052153E+07,6.794222921486805E+07,2.544639003814917E+07,-2.347939307491385E+01,2.312452224383949E+01,1.188923999082516E+01
2453735.000000000,3.664869220830025E+05,9.848219390610744E+07,4.429681797984108E+07,-3.514506573135668E+01,-1.029156602847463E+00,1.760669963532536E+00
2453765.000000000,-8.015300699257417E+07,6.300501600399764E+07,3.342989268359239E+07,-2.321878656608242E+01,-2.470818070269793E+01,-9.647435307518116E+00
2453795.000000000,-1.061698301520904E+08,-1.481410861975598E+07,6.384366537894681E+04,4.314539581553891E+00,-3.170323082396402E+01,-1.453698418053577E+01
2453825.000000000,-6.064650501958331E+07,-8.258708223330146E+07,-3.330973138589416E+07,2.865302369615421E+01,-1.751424969282248E+01,-9.693509024925055E+00
2453855.000000000,2.541837526995150E+07,-9.563207263996013E+07,-4.462649756651078E+07,3.384902181430679E+01,7.984925051234683E+00,1.449887585280504E+00
2453885.000000000,9.529768588998023E+07,-4.595096993635782E+07,-2.669818228055710E+07,1.693452696047320E+01,2.811496930268092E+01,1.157690371390213E+01
2453915.000000000,1.033222644594547E+08,3.393932198643527E+07,8.735753223827299E+06,-1.115869421266897E+01,2.992625125603778E+01,1.416962313817648E+01
2453945.000000000,4.363917350766285E+07,9.164044871008238E+07,3.847136831291459E+07,-3.221773501555448E+01,1.190412164137135E+01,7.394028471826019E+00
2453975.000000000,-4.477477918948088E+07,8.833640165127173E+07,4.257854210797859E+07,-3.189421841968196E+01,-1.434622734437823E+01,-4.436641411452030E+00
2454005.000000000,-1.026221598325298E+08,2.575487766707092E+07,1.808206554047382E+07,-1.005018129872103E+01,-3.101314910231090E+01,-1.331754883310541E+01
2454035.000000000,-9.107982681386910E+07,-5.390859794934078E+07,-1.849087477303242E+07,1.835548222509091E+01,-2.677720690316734E+01,-1.320936702169675E+01
2454065.000000000,-1.858104055101378E+07,-9.747000238463487E+07,-4.267877514819816E+07,3.423811523098863E+01,-4.907414959749516E+00,-4.375112404089524E+00
2454095.000000000,6.647756555125625E+07,-7.674770767182231E+07,-3.873986432119849E+07,2.757270554170897E+01,1.993347055034834E+01,7.222762185873682E+00
2454125.000000000,1.084617724912613E+08,-5.644854183891976E+06,-9.408557135470714E+06,2.910710166584749E+00,3.174483855284150E+01,1.409745034153394E+01
2454155.000000000,7.962789866190358E+07,6.943550385050473E+07,2.619381872139229E+07,-2.391783497710191E+01,2.275248639992629E+01,1.174951896146294E+01
2454185.000000000,-1.750893041619930E+06,9.871313416909352E+07,4.451444281552356E+07,-3.514524245680519E+01,-1.573846379333479E+00,1.515446843235610E+00
2454215.000000000,-8.165573055624382E+07,6.200159802677012E+07,3.305283717196275E+07,-2.277333002278728E+01,-2.505713716755861E+01,-9.832768326484242E+00
2454245.000000000,-1.062531340320082E+08,-1.618267781033735E+07,-5.676374971038094E+05,4.895996336112792E+00,-3.162047721897398E+01,-1.453665230257096E+01
2454275.000000000,-5.948487162987205E+07,-8.322324125715941E+07,-3.369070517036726E+07,2.897560425597471E+01,-1.706829155432161E+01,-9.513353507577122E+00
2454305.000000000,2.682670338760155E+07,-9.495739234616697E+07,-4.443345052974311E+07,3.370728889804810E+01,8.490840515452849E+00,1.686451152226023E+00
2454335.000000000,9.580889942318928E+07,-4.425483652671496E+07,-2.598874284512012E+07,1.642354167144195E+01,2.835154858979232E+01,1.171575506127028E+01
2454365.000000000,1.023696705591115E+08,3.570010477862256E+07,9.567174794462752E+06,-1.171228137799783E+01,2.973482240463490E+01,1.411862779885078E+01
2454395.000000000,4.160247430133282E+07,9.244491305847549E+07,3.894126939710154E+07,-3.245005588591806E+01,1.139944002236512E+01,7.181661337495592E+00
2454425.000000000,-4.678800157562994E+07,8.777403651936781E+07,4.243183170970557E+07,-3.164390018481287E+01,-1.483288666884934E+01,-4.671554227059889E+00
2454455.000000000,-1.035111255185749E+08,2.432703051474110E+07,1.747446060794782E+07,-9.486517357915751E+00,-3.115441049954255E+01,-1.341691172123753E+01
2454485.000000000,-9.051223183815901E+07,-5.512635266142508E+07,-1.909638239379944E+07,1.884789456505002E+01,-2.648582307382597E+01,-1.310947023156392E+01
2454515.000000000,-1.720411035468116E+07,-9.756914722190449E+07,-4.283212422421242E+07,3.433466793062215E+01,-4.388043939286868E+00,-4.147433746072351E+00
2454545.000000000,6.749472949209732E+07,-7.557710958972998E+07,-3.829870041816942E+07,2.721499926665753E+01,2.033661341579315E+01,7.427010622891203E+00
2454575.000000000,1.081876219932940E+08,-3.888779158887587E+06,-8.621627609779995E+06,2.329107010006791E+00,3.176589270028070E+01,1.414396463349766E+01
2454605.000000000,7.796443126001859E+07,7.069339366957244E+07,2.684502406984338E+07,-2.434473127390616E+01,2.236736419248430E+01,1.160339575572085E+01
2454635.000000000,-3.981731439430617E+06,9.868997360256848E+07,4.462535946977219E+07,-3.512843284040849E+01,-2.119046154412954E+00,1.269090883770407E+00
2454665.000000000,-8.323779329882817E+07,6.075606130930669E+07,3.257263269783342E+07,-2.231989975137676E+01,-2.539825470198072E+01,-1.001499555031772E+01
2454695.000000000,-1.064083968748473E+08,-1.777458353383816E+07,-1.294063755818201E+06,5.476184585042683E+00,-3.153235465989113E+01,-1.453371249259588E+01
2454725.000000000,-5.840320254381756E+07,-8.407607602394110E+07,-3.416267319624092E+07,2.929417804393118E+01,-1.662244562983242E+01,-9.332754117259730E+00
2454755.000000000,2.814515998483036E+07,-9.450547320005532E+07,-4.433273703719422E+07,3.356224260237911E+01,8.992339630502158E+00,1.921573019195828E+00
2454785.000000000,9.622454086321375E+07,-4.279744870810413E+07,-2.537768562863757E+07,1.591182410033247E+01,2.858046582923233E+01,1.185143350149506E+01
2454815.000000000,1.013253596903470E+08,3.720001905255054E+07,1.029042776623353E+07,-1.226182857310889E+01,2.953428678206453E+01,1.406340339143395E+01
2454845.000000000,3.949270008551450E+07,9.296557044203228E+07,3.929187733671491E+07,-3.267181550692884E+01,1.088682559855242E+01,6.965238536692865E+00
2454875.000000000,-4.883907756416513E+07,8.691448948184736E+07,4.215817412941402E+07,-3.137776764646750E+01,-1.532093645701344E+01,-4.907822916657349E+00
2454905.000000000,-1.043990503171752E+08,2.261098335610053E+07,1.674222106199867E+07,-8.910637490243383E+00,-3.128761878129306E+01,-1.351315409086393E+01
2454935.000000000,-8.992785189195290E+07,-5.660618825568224E+07,-1.981520663936595E+07,1.933951142861146E+01,-2.618445918903396E+01,-1.300486611816897E+01
2454965.000000000,-1.582590180076393E+07,-9.791603264304402E+07,-4.309096395210496E+07,3.442236511320444E+01,-3.869029055782155E+00,-3.919203363826540E+00
2454995.000000000,6.849703141282970E+07,-7.466980805728680E+07,-3.796856228270060E+07,2.685586428265760E+01,2.072974096322991E+01,7.627038814022941E+00
2455025.000000000,1.079102908949149E+08,-2.421250799933936E+06,-7.957238016086767E+06,1.756933298295700E+00,3.177924258565664E+01,1.418666964094698E+01
2455055.000000000,7.632669065860561E+07,7.165116656323493E+07,2.736735199042189E+07,-2.476007220037755E+01,2.198052999638469E+01,1.145604688318531E+01
2455085.000000000,-6.157608782096466E+06,9.836549424226068E+07,4.460569042245079E+07,-3.510013077116872E+01,-2.663811401619918E+00,1.022444935675357E+00
2455115.000000000,-8.473248218675910E+07,5.921501708614296E+07,3.196294396879062E+07,-2.185330967838850E+01,-2.573436766220204E+01,-1.019563328353357E+01
2455145.000000000,-1.064475400077263E+08,-1.963939958789695E+07,-2.141273790286914E+06,6.063507009730377E+00,-3.143238455921031E+01,-1.452578765090749E+01
2455175.000000000,-5.720320839819539E+07,-8.517191119975217E+07,-3.474186897562605E+07,2.960756713655019E+01,-1.616767628202366E+01,-9.147725075533359E+00
