# JPL Horizons, mercury (COMMAND=199)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2452565.000000000,-2.444353851899532E+07,3.483385160683169E+07,2.122769500948021E+07,-5.162727892558605E+01,-2.231536209273929E+01,-6.565627331760889E+00
2452595.000000000,-3.612316674702058E+07,-5.375112156066282E+07,-2.487897556003967E+07,3.157374971554434E+01,-1.951349706742384E+01,-1.369741278490567E+01
2452625.000000000,5.059318331173568E+07,-2.590670980140067E+07,-1.899756881665429E+07,1.573221324162148E+01,3.941132352061403E+01,1.942089756687121E+01
2452655.000000000,-3.291859660973381E+07,3.036041478592795E+07,1.971949325755173E+07,-4.587944039331106E+01,-2.896280411019806E+01,-1.071280406021447E+01
2452685.000000000,-3.027645935751997E+07,-5.678836372273072E+07,-2.710591950389428E+07,3.393410147557254E+01,-1.565220547122873E+01,-1.187986014306092E+01
2452715.000000000,5.292903426152090E+07,-1.870971426634632E+07,-1.539419014424977E+07,9.738641049775758E+00,4.192585265108228E+01,2.138543674189040E+01
2452745.000000000,-4.030213793282802E+07,2.485802464999033E+07,1.754665118256355E+07,-3.914155310982443E+01,-3.413692954958231E+01,-1.417565279058463E+01
2452775.000000000,-2.406405581807786E+07,-5.912867634967133E+07,-2.900024155218161E+07,3.584047048408156E+01,-1.166819294679012E+01,-9.949633534076099E+00
2452805.000000000,5.413555771301264E+07,-1.112094714360984E+07,-1.146607787082681E+07,2.964881394563336E+00,4.374361200502535E+01,2.305871220126155E+01
2452835.000000000,-4.645961325133164E+07,1.858329674414076E+07,1.483250801246173E+07,-3.186564210277362E+01,-3.785633917700700E+01,-1.691719891050310E+01
2452865.000000000,-1.756508289781573E+07,-6.075376040120317E+07,-3.054375210322424E+07,3.729588850136103E+01,-7.584348818226231E+00,-7.919297187007048E+00
2452895.000000000,5.407880049048889E+07,-3.280046369540280E+06,-7.273777090147031E+06,-4.550035225492857E+00,4.467131713325512E+01,2.433340932181220E+01
2452925.000000000,-5.132963591346058E+07,1.178374781241171E+07,1.170298507650585E+07,-2.441781371699091E+01,-4.023316719463741E+01,-1.895941145055562E+01
2452955.000000000,-1.086065468201693E+07,-6.164816301820686E+07,-3.171975495470328E+07,3.829917165321289E+01,-3.422110410224750E+00,-5.800166293751758E+00
2452985.000000000,5.263619408593546E+07,4.633901467991255E+06,-2.900108371753251E+06,-1.270112222432193E+01,4.448920900900463E+01,2.508127124816846E+01
2453015.000000000,-5.490669069167093E+07,4.681316978442665E+06,8.276118226509174E+06,-1.706950343486894E+01,-4.142686366227866E+01,-2.035933043408381E+01
2453045.000000000,-4.031228911365966E+06,-6.180133889876085E+07,-3.251419184616764E+07,3.884507997042567E+01,7.991232750264246E-01,-3.602065667770692E+00
2453075.000000000,4.971056887240233E+07,1.240655899490531E+07,1.550392114279165E+06,-2.129774603970329E+01,4.297120048437927E+01,2.516169697679512E+01
2453105.000000000,-5.722792779917049E+07,-2.535100134139087E+06,4.656695470068509E+06,-1.000253677722443E+01,-4.160915243715941E+01,-2.118979449984927E+01
2453135.000000000,2.841510294857888E+06,-6.120488354350492E+07,-3.291421558312716E+07,3.892287014750763E+01,5.061091823879279E+00,-1.333709395579121E+00
2453165.000000000,4.524573542593122E+07,1.978503836085368E+07,5.948430377961813E+06,-3.003540410047862E+01,3.990972639500168E+01,2.443232082686356E+01
2453195.000000000,-5.835635180000963E+07,-9.705097590515118E+06,9.369723933131467E+05,-3.334314372796911E+00,-4.094415558753863E+01,-2.152625009804964E+01
2453225.000000000,9.674351970007582E+06,-5.985628234976595E+07,-3.290954054173323E+07,3.851848591274162E+01,9.343647125823480E+00,9.957123857990955E-01
2453255.000000000,3.925361218227741E+07,2.648252764072875E+07,1.014000524800932E+07,-3.848097021406517E+01,3.516623191212776E+01,2.277419707660498E+01
2453285.000000000,-5.836603528504182E+07,-1.669357529113455E+07,-2.802826907060777E+06,2.865244630586920E+00,-3.957823801997408E+01,-2.143966685214295E+01
2453315.000000000,1.638215905677022E+07,-5.775510418556631E+07,-3.249087029098048E+07,3.761123270176186E+01,1.362308843751319E+01,3.375625896608572E+00
2453345.000000000,3.183526937656770E+07,3.219947876268534E+07,1.395468689637861E+07,-4.609031888217124E+01,2.873598614042245E+01,2.012831372138725E+01
2453375.000000000,-5.734237229039840E+07,-2.338798039178485E+07,-6.493742846807132E+06,8.560595978076529E+00,-3.763773360362890E+01,-2.099386762009971E+01
2453405.000000000,2.287303826652277E+07,-5.490429783826257E+07,-3.165027214908089E+07,3.617460553807457E+01,1.787102449541805E+01,5.793652740179608E+00
2453435.000000000,2.318978345846158E+07,3.665128628175977E+07,1.721982966702979E+07,-5.227134340968259E+01,2.080121447659272E+01,1.653055140006671E+01
2453465.000000000,-5.537690628386187E+07,-2.969801722012658E+07,-1.007809722203754E+07,1.373904581033717E+01,-3.522887905823529E+01,-2.024423839303085E+01
2453495.000000000,2.905023357796435E+07,-5.131464402187754E+07,-3.038344894320520E+07,3.417795590354272E+01,2.205395778775953E+01,8.235024899083328E+00
2453525.000000000,1.361075157312167E+07,3.960467701438523E+07,1.978046578840236E+07,-5.649337546080343E+01,1.174786636055633E+01,1.213224907568160E+01
2453555.000000000,-5.255955380267510E+07,-3.555388522673126E+07,-1.350889051635975E+07,1.840387942206868E+01,-3.243542932035580E+01,-1.923590925625787E+01
2453585.000000000,3.481426278450656E+07,-4.700097036012795E+07,-2.868775741880766E+07,3.158457493849212E+01,2.613051392333398E+01,1.068147536298852E+01
2453615.000000000,3.477833112868406E+06,4.090985740351340E+07,2.151744821300467E+07,-5.839280733451140E+01,2.137542915902025E+00,7.195576582429241E+00
2453645.000000000,-4.898005455408284E+07,-4.089457338458131E+07,-1.674408910316762E+07,2.256317691460055E+01,-2.932902192707330E+01,-1.800791576008952E+01
2453675.000000000,4.005708753113479E+07,-4.198944991690100E+07,-2.656566095728584E+07,2.835424236310192E+01,3.004589321013463E+01,1.310792019968156E+01
2453705.000000000,-6.785214570268668E+06,4.052214622158087E+07,2.236330406648947E+07,-5.786811198857193E+01,-7.388237453070615E+00,2.052734583744982E+00
2453735.000000000,-4.472357279907398E+07,-4.567134416766878E+07,-1.974850311705555E+07,2.622904242202891E+01,-2.596596109540802E+01,-1.659165348785294E+01
2453765.000000000,4.466533886743258E+07,-3.631427244916176E+07,-2.402353851934720E+07,2.444401817560629E+01,3.373122855051519E+01,1.548195382945741E+01
2453795.000000000,-1.676160092799904E+07,3.851201130792273E+07,2.231238158030930E+07,-5.509428721957141E+01,-1.623258804152229E+01,-2.959378508811790E+00
2453825.000000000,-3.987647563324499E+07,-4.984215926859704E+07,-2.249092908197655E+07,2.941354228952721E+01,-2.239301654054955E+01,-1.501335695011952E+01
2453855.000000000,4.851324719099443E+07,-3.002529241401101E+07,-2.107504639351006E+07,1.981196661330962E+01,3.709695635530799E+01,1.776016147285701E+01
2453885.000000000,-2.609067843883918E+07,3.503840084076151E+07,2.141225550496124E+07,-5.045648852218839E+01,-2.394619477930885E+01,-7.560769013619176E+00
2453915.000000000,-3.452168255729583E+07,-5.337770992842028E+07,-2.494681133357872E+07,3.212983201894406E+01,-1.864675581392069E+01,-1.329382672330651E+01
2453945.000000000,5.147358963063810E+07,-2.318714192063621E+07,-1.774117037639146E+07,1.442103972129322E+01,4.003457023923865E+01,1.988840865704768E+01
2453975.000000000,-3.448878198106757E+07,3.032269107015703E+07,1.975223420532930E+07,-4.444032042292840E+01,-3.026732329219193E+01,-1.156120261537818E+01
2454005.000000000,-2.873825239988240E+07,-5.625062789480680E+07,-2.709298776822672E+07,3.438701692138331E+01,-1.475737357268675E+01,-1.145024245441136E+01
2454035.000000000,5.341234244296051E+07,-1.588762530299488E+07,-1.405471032166643E+07,8.249390526727515E+00,4.240447108722820E+01,2.179435926031794E+01
2454065.000000000,-4.175558006368525E+07,2.461985001171736E+07,1.744785417419618E+07,-3.754278149859913E+01,-3.510749819648094E+01,-1.486189856347707E+01
2454095.000000000,-2.260599799943263E+07,-5.843829696652768E+07,-2.890895337684171E+07,3.619104242323294E+01,-1.075113683363758E+01,-9.497230152475073E+00
2454125.000000000,5.419302629032403E+07,-8.242546424714079E+06,-1.006319202305965E+07,1.303414072608428E+00,4.403604490114039E+01,2.338622933153396E+01
2454155.000000000,-4.777270730435228E+07,1.818777093703768E+07,1.462474794812856E+07,-3.020016316654360E+01,-3.851149839780224E+01,-1.744158660822551E+01
2454185.000000000,-1.620353944994358E+07,-5.992278693551563E+07,-3.037691795925457E+07,3.754420567700614E+01,-6.650882201922073E+00,-7.447234079060800E+00
2454215.000000000,5.368498386056725E+07,-4.002410664467160E+05,-5.832266490758148E+06,-6.364736175079201E+00,4.472976873441177E+01,2.455200555423061E+01
2454245.000000000,-5.249339232041302E+07,1.126709504889380E+07,1.140663372913656E+07,-2.275500654775635E+01,-4.060731096726003E+01,-1.933308836843001E+01
2454275.000000000,-9.609313241608376E+06,-6.069022603469396E+07,-3.148123542610155E+07,3.844420045215363E+01,-2.476469804151270E+00,-5.310589964116686E+00
2454305.000000000,5.177073154866539E+07,7.453985562182102E+06,-1.448539601946459E+06,-1.463464720308673E+01,4.426327176999989E+01,2.516044795660429E+01
2454335.000000000,-5.592274303615314E+07,4.069919376053894E+06,7.907600445237127E+06,-1.545488861620485E+01,-4.155960550816291E+01,-2.059864623661952E+01
2454365.000000000,-2.899925519445984E+06,-6.073135824555910E+07,-3.220861991199560E+07,3.888591223266219E+01,1.754359604445076E+00,-3.096223659022888E+00
2454395.000000000,4.836351202279754E+07,1.509960169323683E+07,2.979561370917166E+06,-2.329471033632743E+01,4.241023633609871E+01,2.506873210613196E+01
2454425.000000000,-5.809904241028181E+07,-3.218626181222240E+06,4.230950027450074E+06,-8.466569410403116E+00,-4.153747402221907E+01,-2.131134164967533E+01
2454455.000000000,3.845663813390297E+06,-6.003649757915110E+07,-3.254553178226652E+07,3.885745913037010E+01,6.022096956875218E+00,-8.134181321638164E-01
2454485.000000000,4.342546453350522E+07,2.227487775826232E+07,7.316152920079038E+06,-3.200814553661021E+01,3.897398509028445E+01,2.413679384206499E+01
2454515.000000000,-5.908588250049435E+07,-1.043814550061559E+07,4.687612772164345E+05,-1.898440985475401E+00,-4.070270272262922E+01,-2.154637783595745E+01
2454545.000000000,1.054194067616591E+07,-5.860059897595286E+07,-3.248053021196222E+07,3.834216693851432E+01,1.030459125076030E+01,1.527779667010073E+00
2454575.000000000,3.698577821294216E+07,2.868841374403163E+07,1.140261527012199E+07,-4.031268373786542E+01,3.384140001009073E+01,2.225634534083750E+01
2454605.000000000,-5.896258630283429E+07,-1.745981752950681E+07,-3.301766998190468E+06,4.189634378212754E+00,-3.919804802022247E+01,-2.137377225958414E+01
2454635.000000000,1.710275060764029E+07,-5.642554528418690E+07,-3.200543317677692E+07,3.731896876703573E+01,1.457714793370414E+01,3.916381994890108E+00
2454665.000000000,2.916859037096567E+07,3.404082148314916E+07,1.506631191658261E+07,-4.764745995511007E+01,2.704656243395848E+01,1.938739692205019E+01
2454695.000000000,-5.781308265648203E+07,-2.417887674448063E+07,-7.015745876386600E+06,9.769872317756343E+00,-3.714426028635659E+01,-2.085514372951720E+01
2454725.000000000,2.343912586052872E+07,-5.351457596402553E+07,-3.111261384022617E+07,3.575995896186299E+01,1.881202736646790E+01,6.340420844427611E+00
2454755.000000000,2.019298050357570E+07,3.805970668145061E+07,1.813921020689296E+07,-5.342776728768322E+01,1.881404448909993E+01,1.558934364790036E+01
2454785.000000000,-5.572641905686789E+07,-3.050954197430096E+07,-1.061789511350886E+07,1.483513731720868E+01,-3.464097850184744E+01,-2.004296739780890E+01
2454815.000000000,2.945836862613580E+07,-4.987652579857093E+07,-2.979691372811076E+07,3.363314051413943E+01,2.297472396425316E+01,8.784790434122472E+00
2454845.000000000,1.038204040783207E+07,4.052839907575192E+07,2.047223131564291E+07,-5.714490150097144E+01,9.577129913729173E+00,1.104081050180265E+01
