# JPL Horizons, jupiter_bary (COMMAND=5)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2453225.000000000,-8.110343249728826E+08,4.718149431135217E+07,3.996829630356649E+07,-1.112699039242145E+00,-1.142046179490158E+01,-4.868130079131200E+00
2453255.000000000,-8.132472945083691E+08,1.754876401716040E+07,2.732052102895663E+07,-5.947650652897968E-01,-1.144114298826945E+01,-4.889604715926461E+00
2453285.000000000,-8.141175214883186E+08,-1.211304914548754E+07,1.462758848117022E+07,-7.675499704131651E-02,-1.144291066374032E+01,-4.902974259557692E+00
2453315.000000000,-8.136457607150671E+08,-4.175499421891689E+07,1.910499001286362E+06,4.405974985865682E-01,-1.142582401285254E+01,-4.908246218883033E+00
2453345.000000000,-8.118346614903711E+08,-7.132829654557790E+07,-1.080977651107337E+07,9.565642461235676E-01,-1.138995983391373E+01,-4.905435783608004E+00
2453375.000000000,-8.086887537248219E+08,-1.007844030020458E+08,-2.351231633467990E+07,1.470422303910652E+00,-1.133541219306323E+01,-4.894565678353039E+00
2453405.000000000,-8.042144343712797E+08,-1.300750262379609E+08,-3.617626722593418E+07,1.981454031609577E+00,-1.126229206331608E+01,-4.875666001608325E+00
2453435.000000000,-7.984199535665197E+08,-1.591521884005084E+08,-4.878086348813047E+07,2.488947099915596E+00,-1.117072728991176E+01,-4.848774210077612E+00
2453465.000000000,-7.913154013574252E+08,-1.879682648572239E+08,-6.130544603533935E+07,2.992194081477003E+00,-1.106086254741653E+01,-4.813935095129348E+00
2453495.000000000,-7.829126954037827E+08,-2.164760275526391E+08,-7.372948127675425E+07,3.490492198705965E+00,-1.093285912222644E+01,-4.771200680310808E+00
2453525.000000000,-7.732255688474424E+08,-2.446286878031450E+08,-8.603257974970326E+07,3.983143434722365E+00,-1.078689473863267E+01,-4.720630148647847E+00
2453555.000000000,-7.622695577184246E+08,-2.723799389600243E+08,-9.819451471074766E+07,4.469454692162047E+00,-1.062316364964735E+01,-4.662289888353402E+00
2453585.000000000,-7.500619883196297E+08,-2.996839995897678E+08,-1.101952409570948E+08,4.948737626103631E+00,-1.044187690710995E+01,-4.596253607995672E+00
2453615.000000000,-7.366219653742340E+08,-3.264956572552609E+08,-1.220149138925091E+08,5.420308315169261E+00,-1.024326249696247E+01,-4.522602384726137E+00
2453645.000000000,-7.219703605313485E+08,-3.527703123957004E+08,-1.336339086095705E+08,5.883487359825409E+00,-1.002756535425439E+01,-4.441424664428449E+00
2453675.000000000,-7.061298003759331E+08,-3.784640226007990E+08,-1.450328391451135E+08,6.337600033608644E+00,-9.795047674624863E+00,-4.352816403355088E+00
2453705.000000000,-6.891246544466131E+08,-4.035335478308671E+08,-1.561925781586266E+08,6.781976183210285E+00,-9.545989259411021E+00,-4.256881218560641E+00
2453735.000000000,-6.709810233452464E+08,-4.279363963803129E+08,-1.670942769292744E+08,7.215950294152810E+00,-9.280687766003604E+00,-4.153730494615488E+00
2453765.000000000,-6.517267264033502E+08,-4.516308715017926E+08,-1.777193856386293E+08,7.638861753751670E+00,-8.999458986456037E+00,-4.043483506633168E+00
2453795.000000000,-6.313912885534235E+08,-4.745761189060194E+08,-1.880496740460060E+08,8.050055178155366E+00,-8.702637258058081E+00,-3.926267605577643E+00
2453825.000000000,-6.100059264583799E+08,-4.967321755904225E+08,-1.980672527614885E+08,8.448880614901734E+00,-8.390576075499462E+00,-3.802218490626800E+00
2453855.000000000,-5.876035343587375E+08,-5.180600202544338E+08,-2.077545952072195E+08,8.834693618297187E+00,-8.063648627980353E+00,-3.671480435375477E+00
2453885.000000000,-5.642186693426780E+08,-5.385216247501376E+08,-2.170945600129215E+08,9.206855680476643E+00,-7.722248105303856E+00,-3.534206422309020E+00
2453915.000000000,-5.398875351525626E+08,-5.580800065105895E+08,-2.260704138738892E+08,9.564734828776752E+00,-7.366788190137231E+00,-3.390558379938726E+00
2453945.000000000,-5.146479645676340E+08,-5.766992824188282E+08,-2.346658550856441E+08,9.907706156711175E+00,-6.997703638591186E+00,-3.240707448096224E+00
2453975.000000000,-4.885394003214680E+08,-5.943447241777092E+08,-2.428650377498740E+08,1.023515243316858E+01,-6.615450851413591E+00,-3.084834230391980E+00
2454005.000000000,-4.616028743059725E+08,-6.109828151283005E+08,-2.506525966277533E+08,1.054646481392880E+01,-6.220508423881011E+00,-2.923129043939946E+00
2454035.000000000,-4.338809847815976E+08,-6.265813085058576E+08,-2.580136726573224E+08,1.084104366912416E+01,-5.813377726712091E+00,-2.755792191625778E+00
2454065.000000000,-4.054178714107686E+08,-6.411092873754382E+08,-2.649339392561350E+08,1.111829940434330E+01,-5.394583610762392E+00,-2.583034288465815E+00
2454095.000000000,-3.762591882313606E+08,-6.545372262739931E+08,-2.713996294052117E+08,1.137765327179297E+01,-4.964674942641302E+00,-2.405076505210171E+00
2454125.000000000,-3.464520740619670E+08,-6.668370537977470E+08,-2.773975631844845E+08,1.161853859077845E+01,-4.524224880785829E+00,-2.222150714850070E+00
2454155.000000000,-3.160451194592988E+08,-6.779822162486979E+08,-2.829151758597876E+08,1.184040207766966E+01,-4.073831447934113E+00,-2.034499778703656E+00
2454185.000000000,-2.850883304340557E+08,-6.879477428960267E+08,-2.879405467519216E+08,1.204270505214615E+01,-3.614118127197993E+00,-1.842377829826501E+00
2454215.000000000,-2.536330888738046E+08,-6.967103125179259E+08,-2.924624287218841E+08,1.222492480842645E+01,-3.145734265012688E+00,-1.646050473176880E+00
2454245.000000000,-2.217321091493360E+08,-7.042483208930713E+08,-2.964702781447877E+08,1.238655617370501E+01,-2.669355419105483E+00,-1.445794970755897E+00
