# JPL Horizons, uranus_bary (COMMAND=7)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2454005.000000000,2.871521427579823E+09,-7.950318569358089E+08,-3.888186002110647E+08,1.954064691841117E+00,5.681218924038655E+00,2.460597318628931E+00
2454035.000000000,2.876539103668759E+09,-7.802931425252733E+08,-3.824343720648184E+08,1.917589075207873E+00,5.691214510169842E+00,2.465491038186673E+00
2454065.000000000,2.881462158565227E+09,-7.655287637406354E+08,-3.760375652652006E+08,1.881054684803460E+00,5.701021640955729E+00,2.470303049365130E+00
2454095.000000000,2.886290441266915E+09,-7.507392093739341E+08,-3.696283917574470E+08,1.844462553808603E+00,5.710640073554630E+00,2.475033231289712E+00
2454125.000000000,2.891023803448599E+09,-7.359249688403747E+08,-3.632070637973557E+08,1.807813715006137E+00,5.720069569881677E+00,2.479681465166486E+00
2454155.000000000,2.895662099462776E+09,-7.210865321671259E+08,-3.567737939463751E+08,1.771109201713339E+00,5.729309895646064E+00,2.484247633867777E+00
2454185.000000000,2.900205186339785E+09,-7.062243899842827E+08,-3.503287950676608E+08,1.734350046597414E+00,5.738360820004259E+00,2.488731621755624E+00
2454215.000000000,2.904652923785003E+09,-6.913390335150120E+08,-3.438722803218274E+08,1.697537281134073E+00,5.747222116278778E+00,2.493133314992534E+00
2454245.000000000,2.909005174176665E+09,-6.764309545644972E+08,-3.374044631621292E+08,1.660671936342302E+00,5.755893561975915E+00,2.497452601582355E+00
2454275.000000000,2.913261802564696E+09,-6.615006455096886E+08,-3.309255573299287E+08,1.623755042532480E+00,5.764374938413595E+00,2.501689371214032E+00
2454305.000000000,2.917422676667739E+09,-6.465485992889884E+08,-3.244357768501685E+08,1.586787628535930E+00,5.772666031196477E+00,2.505843515442739E+00
2454335.000000000,2.921487666869784E+09,-6.315753093901435E+08,-3.179353360261300E+08,1.549770722385780E+00,5.780766630866847E+00,2.509914927957302E+00
2454365.000000000,2.925456646220097E+09,-6.165812698379147E+08,-3.114244494340935E+08,1.512705352708777E+00,5.788676532329574E+00,2.513903504340992E+00
2454395.000000000,2.929329490434448E+09,-6.015669751841285E+08,-3.049033319190113E+08,1.475592548033356E+00,5.796395533952675E+00,2.517809141682060E+00
2454425.000000000,2.933106077892417E+09,-5.865329204981421E+08,-2.983721985903761E+08,1.438433335108260E+00,5.803923438258323E+00,2.521631738867445E+00
2454455.000000000,2.936786289632915E+09,-5.714796013545884E+08,-2.918312648168986E+08,1.401228739398559E+00,5.811260052920056E+00,2.525371197030783E+00
2454485.000000000,2.940370009352750E+09,-5.564075138201108E+08,-2.852807462207007E+08,1.363979786388957E+00,5.818405190522610E+00,2.529027419456995E+00
2454515.000000000,2.943857123406846E+09,-5.413171544412667E+08,-2.787208586720471E+08,1.326687501511342E+00,5.825358668163369E+00,2.532600311381102E+00
2454545.000000000,2.947247520807410E+09,-5.262090202325685E+08,-2.721518182842167E+08,1.289352909723395E+00,5.832120307761517E+00,2.536089780096950E+00
2454575.000000000,2.950541093223388E+09,-5.110836086635220E+08,-2.655738414079482E+08,1.251977036182089E+00,5.838689936292694E+00,2.539495735078047E+00
2454605.000000000,2.953737734981817E+09,-4.959414176460818E+08,-2.589871446259951E+08,1.214560906634780E+00,5.845067385281442E+00,2.542818087782436E+00
2454635.000000000,2.956837343067932E+09,-4.807829455230668E+08,-2.523919447480887E+08,1.177105546205554E+00,5.851252490898416E+00,2.546056751676930E+00
2454665.000000000,2.959839817122940E+09,-4.656086910546635E+08,-2.457884588051240E+08,1.139611979336496E+00,5.857245095100896E+00,2.549211642718392E+00
2454695.000000000,2.962745059444545E+09,-4.504191534028169E+08,-2.391769040424250E+08,1.102081231672836E+00,5.863045045824864E+00,2.552282679448515E+00
2454725.000000000,2.965552974991590E+09,-4.352148321167779E+08,-2.325574979135134E+08,1.064514330869460E+00,5.868652196163129E+00,2.555269782622162E+00
